tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8
3843,9400,12000,3202,6,1,44,1498,186.2,690,wait,32,0,0,6,6,0,0,0
3846,9400,12000,3202,6,1,44,1498,186.2,690,wait,32,0,0,6,6,0,0,0
3849,9400,12000,3202,6,2,46,1673,192.4,789,wait,32,0,0,7,7,0,0,0
3852,9400,12000,3202,6,2,47,1687,197.0,792,wait,33,0,0,7,7,0,0,0
3855,9400,12000,3202,6,2,47,1587,195.9,792,wait,33,0,0,7,7,0,0,0
3858,9400,12000,2227,6,3,49,1701,201.7,876,wait,34,0,0,7,8,0,0,0
3861,9400,12000,2227,6,3,49,1701,201.7,876,wait,34,0,0,7,8,0,0,0
3864,9400,12000,2227,6,3,49,1640,201.4,861,wait,35,0,0,6,8,0,0,0
3867,9400,12000,1889,6,5,51,1815,207.5,960,wipe,35,0,0,7,9,0,0,0
3870,9400,12000,2142,6,5,51,1815,207.5,960,wipe,35,0,0,7,9,0,0,0
3873,9400,12000,2139,6,6,52,1629,209.9,963,critical,36,0,0,7,9,0,0,0
3876,9400,12000,2139,6,6,52,1629,209.9,963,wait,36,0,0,7,9,0,0,0
3879,9400,12000,2139,6,7,54,1743,215.7,1047,wait,37,0,0,7,10,0,0,0
3882,9400,12000,2139,6,7,55,1818,220.7,1065,wait,37,0,0,8,10,0,0,0
3885,9400,12000,2139,6,7,50,1787,198.2,1035,wait,33,0,0,7,10,0,0,0
3888,9400,12000,2139,6,7,51,1801,202.9,1038,wait,34,0,0,7,10,0,0,0
3891,9400,12000,2139,6,7,50,1787,198.2,1035,wait,33,0,0,7,10,0,0,0
3894,9400,12000,2139,6,7,51,1801,202.9,1038,wait,34,0,0,7,10,0,0,0
3897,9400,12000,2139,6,7,52,1815,207.5,1041,wait,35,0,0,7,10,0,0,0
3900,9400,12000,2391,6,7,49,1712,193.2,1017,wait,33,0,0,6,10,0,0,0
3903,9400,12000,2391,6,7,50,1587,195.9,1035,wait,33,0,0,7,10,0,0,0
3906,9400,12000,3891,6,7,50,1773,193.5,1035,wait,33,0,0,7,10,0,0,0
3909,9400,12000,3891,6,7,51,1787,198.2,1038,wait,34,0,0,7,10,0,0,0
3912,9400,12000,3891,6,7,52,1801,202.9,1041,wait,35,0,0,7,10,0,0,0
3915,9400,12000,3891,6,7,52,1801,202.9,1041,wait,35,0,0,7,10,0,0,0
3918,9400,12000,3891,6,7,52,1801,202.9,1041,wait,35,0,0,7,10,0,0,0
3921,9400,12000,3891,6,7,52,1801,202.9,1041,wait,35,0,0,7,10,0,0,0
3924,9400,12000,3891,6,7,53,1876,207.9,1059,wait,35,0,0,8,10,0,0,0
3927,9400,12000,3888,6,8,54,1890,212.5,1062,critical,36,0,0,8,10,0,0,0
3930,9400,12000,4141,6,8,50,1673,192.4,1035,critical,33,0,0,7,10,0,0,0
3933,9400,12000,4141,6,8,51,1687,197.0,1038,wait,34,0,0,7,10,0,0,0
3936,9400,12000,4138,6,9,51,1887,199.3,1038,critical,34,0,0,7,10,0,0,0
3939,9400,12000,4138,6,9,52,1901,204.0,1041,critical,35,0,0,7,10,0,0,0
3942,9400,12000,4135,6,10,53,1990,213.7,1059,critical,35,0,0,8,10,0,0,0
3945,9400,12000,4135,6,10,53,1990,213.7,1059,critical,35,0,0,8,10,0,0,0
3948,9400,12000,4132,6,11,54,2004,218.3,1062,critical,36,0,0,8,10,0,0,0
3951,9400,12000,4132,6,11,47,1612,192.0,855,wait,33,0,0,6,8,0,0,0
3954,9400,12000,4132,6,11,48,1626,196.7,858,wait,34,0,0,6,8,0,0,0
3957,9400,12000,4132,6,11,48,1687,197.0,873,wait,33,0,0,7,8,0,0,0
3960,9400,12000,4384,6,11,48,1787,198.2,873,wait,33,0,0,7,8,0,0,0
3963,9400,12000,4384,6,11,49,1801,202.9,876,wait,34,0,0,7,8,0,0,0
3966,9400,12000,4384,6,10,49,1787,198.2,876,wait,34,0,0,7,8,0,0,0
3969,9400,12000,4384,6,9,50,1801,202.9,879,wait,35,0,0,7,8,0,0,0
3972,9400,12000,4384,6,9,48,1512,190.9,858,wait,34,0,0,6,8,0,0,0
3975,9400,12000,4384,6,9,48,1512,190.9,858,wait,34,0,0,6,8,0,0,0
3978,9400,12000,4384,6,9,49,1573,191.2,876,wait,34,0,0,7,8,0,0,0
3981,9400,12000,4384,6,9,49,1573,191.2,876,wait,34,0,0,7,8,0,0,0
3984,9400,12000,4384,6,9,50,1573,191.2,879,wait,35,0,0,7,8,0,0,0
3987,9400,12000,4384,6,9,51,1587,195.9,882,wait,36,0,0,7,8,0,0,0
3990,9400,12000,4637,6,7,51,1573,191.2,882,wait,36,0,0,7,8,0,0,0
3993,9400,12000,4637,6,6,52,1587,195.9,885,wait,37,0,0,7,8,0,0,0
3996,9400,12000,4637,6,6,52,1601,200.6,885,wait,37,0,0,7,8,0,0,0
3999,9400,12000,4637,6,6,53,1676,205.6,903,wait,37,0,0,8,8,0,0,0
4002,9400,12000,4637,6,5,52,1401,198.3,885,wait,37,0,0,7,8,0,0,0
4005,9400,12000,4637,6,5,51,1426,194.4,867,wait,37,0,0,6,8,0,0,0
4008,9400,12000,4637,6,5,52,1440,199.1,870,wait,38,0,0,6,8,0,0,0
4011,9400,12000,4637,6,5,51,1440,199.1,867,wait,37,0,0,6,8,0,0,0
4014,9400,12000,4637,6,4,52,1440,199.1,870,wait,38,0,0,6,8,0,0,0
4017,9400,12000,4637,6,4,53,1529,208.7,888,wait,38,0,0,7,8,0,0,0
4020,9400,12000,4889,6,4,53,1543,213.4,888,wait,38,0,0,7,8,0,0,0
4023,9400,12000,4889,6,4,54,1557,218.1,891,wait,39,0,0,7,8,0,0,0
4026,9400,12000,4889,6,4,54,1543,213.4,891,wait,39,0,0,7,8,0,0,0
4029,9400,12000,4889,6,4,53,1268,206.1,873,wait,39,0,0,6,8,0,0,0
4032,9400,12000,4889,6,4,54,1529,208.7,891,wait,39,0,0,7,8,0,0,0
4035,9400,12000,4889,6,4,54,1629,209.9,891,wait,39,0,0,7,8,0,0,0
4038,9400,12000,4889,6,3,55,1643,214.6,894,wait,40,0,0,7,8,0,0,0
4041,9400,12000,4889,6,3,55,1643,214.6,894,wait,40,0,0,7,8,0,0,0
4044,9400,12000,4889,6,3,56,1657,219.2,897,wait,41,0,0,7,8,0,0,0
4047,9400,12000,4889,6,3,57,1685,228.6,900,wait,42,0,0,7,8,0,0,0
4050,9400,12000,5142,6,3,57,1685,228.6,900,wait,42,0,0,7,8,0,0,0
4053,9400,12000,5142,6,3,58,1760,233.6,918,wait,42,0,0,8,8,0,0,0
4056,9400,12000,5139,6,4,58,1774,238.2,918,critical,42,0,0,8,8,0,0,0
4059,9400,12000,5139,6,4,59,1788,242.9,921,critical,43,0,0,8,8,0,0,0
4062,9400,12000,5136,6,5,60,2002,249.9,924,critical,44,0,0,8,8,0,0,0
4065,9400,12000,5136,6,5,60,2016,254.5,924,critical,44,0,0,8,8,0,0,0
4068,9400,12000,5133,6,6,61,2030,259.2,927,critical,45,0,0,8,8,0,0,0
4071,9400,12000,5130,6,7,61,2030,259.2,927,critical,45,0,0,8,8,0,0,0
4074,9400,12000,5130,6,7,51,1557,218.1,726,critical,38,0,0,7,6,0,0,0
4077,9400,12000,4792,6,7,51,1557,218.1,726,wipe,38,0,0,7,6,0,0,0
4080,9400,12000,5044,6,7,51,1529,208.7,726,wipe,38,0,0,7,6,0,0,0
4083,9400,12000,4864,6,8,53,1643,214.6,810,wait,39,0,0,7,7,0,0,0
4086,9400,12000,4864,6,7,53,1643,214.6,810,wait,39,0,0,7,7,0,0,0
4089,9400,12000,4864,6,7,54,1629,209.9,813,wait,40,0,0,7,7,0,0,0
4092,9400,12000,4864,6,8,54,1429,207.6,813,wait,40,0,0,7,7,0,0,0
4095,9400,12000,4864,6,8,54,1415,202.9,813,wait,40,0,0,7,7,0,0,0
4098,9400,12000,4864,6,8,54,1415,202.9,813,wait,40,0,0,7,7,0,0,0
4101,9400,12000,4864,6,8,53,1401,198.3,810,wait,39,0,0,7,7,0,0,0
4104,9400,12000,4864,6,8,55,1515,204.1,894,wait,40,0,0,7,8,0,0,0
4107,9400,12000,4864,6,8,55,1615,205.2,894,wait,40,0,0,7,8,0,0,0
4110,9400,12000,5117,6,8,55,1643,214.6,894,wait,40,0,0,7,8,0,0,0
4113,9400,12000,5117,6,9,57,1757,220.4,978,wait,41,0,0,7,9,0,0,0
4116,9400,12000,5117,6,9,56,1543,213.4,975,wait,40,0,0,7,9,0,0,0
4119,9400,12000,5117,6,9,57,1557,218.1,978,wait,41,0,0,7,9,0,0,0
4122,9400,12000,5117,6,10,59,1699,233.2,1062,wait,42,0,0,7,10,0,0,0
4125,9400,12000,5117,6,10,58,1899,235.5,1059,wait,41,0,0,7,10,0,0,0
4128,9400,12000,5114,6,11,59,1974,240.5,1077,critical,41,0,0,8,10,0,0,0
4131,9400,12000,5111,6,12,59,1960,235.9,1077,critical,41,0,0,8,10,0,0,0
4134,9400,12000,5111,6,11,60,1974,240.5,1080,critical,42,0,0,8,10,0,0,0
4137,9400,12000,5108,6,12,57,1871,226.2,1056,critical,40,0,0,7,10,0,0,0
4140,9400,12000,5360,6,12,57,1857,221.5,1056,critical,40,0,0,7,10,0,0,0
4143,9400,12000,5360,6,11,56,1743,215.7,1053,wait,39,0,0,7,10,0,0,0
4146,9400,12000,5357,6,12,56,1943,218.0,1053,critical,39,0,0,7,10,0,0,0
4149,9400,12000,5357,6,12,57,2004,218.3,1071,critical,39,0,0,8,10,0,0,0
4152,9400,12000,5354,6,13,58,2018,223.0,1074,critical,40,0,0,8,10,0,0,0
4155,9400,12000,5354,6,13,58,2004,218.3,1074,critical,40,0,0,8,10,0,0,0
4158,9400,12000,5351,6,14,58,1990,213.7,1074,critical,40,0,0,8,10,0,0,0
4161,9400,12000,5348,6,13,58,2004,218.3,1074,critical,40,0,0,8,10,0,0,0
4164,9400,12000,5348,6,13,57,1668,210.7,1041,critical,41,0,0,6,10,0,0,0
4167,9400,12000,5348,6,13,58,1743,215.7,1059,wait,41,0,0,7,10,0,0,0
4170,9400,12000,5601,6,12,57,1729,211.0,1056,wait,40,0,0,7,10,0,0,0
4173,9400,12000,5601,6,12,58,1743,215.7,1059,wait,41,0,0,7,10,0,0,0
4176,9400,12000,5598,6,13,58,1829,212.2,1059,critical,41,0,0,7,10,0,0,0
4179,9400,12000,5598,6,12,59,1843,216.9,1062,critical,42,0,0,7,10,0,0,0
4182,9400,12000,5595,6,13,60,1932,226.5,1080,critical,42,0,0,8,10,0,0,0
4185,9400,12000,5595,6,13,60,1946,231.2,1080,critical,42,0,0,8,10,0,0,0
4188,9400,12000,5592,6,14,61,1960,235.9,1083,critical,43,0,0,8,10,0,0,0
4191,9400,12000,5592,6,14,56,1643,214.6,1053,wait,39,0,0,7,10,0,0,0
4194,9400,12000,5592,6,14,57,1657,219.2,1056,wait,40,0,0,7,10,0,0,0
4197,9400,12000,5589,6,14,58,1857,221.5,1059,critical,41,0,0,7,10,0,0,0
4200,9400,12000,5841,6,14,58,1871,226.2,1059,critical,41,0,0,7,10,0,0,0
4203,9400,12000,5838,6,15,59,1932,226.5,1077,critical,41,0,0,8,10,0,0,0
4206,9400,12000,5835,6,16,55,1829,212.2,1050,critical,38,0,0,7,10,0,0,0
4209,9400,12000,5835,6,14,56,1843,216.9,1053,critical,39,0,0,7,10,0,0,0
4212,9400,12000,5832,6,15,56,1843,216.9,1053,critical,39,0,0,7,10,0,0,0
4215,9400,12000,5832,6,15,56,1743,215.7,1053,critical,39,0,0,7,10,0,0,0
4218,9400,12000,5832,6,15,57,1757,220.4,1056,wait,40,0,0,7,10,0,0,0
4221,9400,12000,5829,6,15,57,1957,222.7,1056,critical,40,0,0,7,10,0,0,0
4224,9400,12000,5829,6,14,55,1901,204.0,1050,critical,38,0,0,7,10,0,0,0
4227,9400,12000,5826,6,15,56,1915,208.7,1053,critical,39,0,0,7,10,0,0,0
4230,9400,12000,6079,6,15,56,1915,208.7,1053,critical,39,0,0,7,10,0,0,0
4233,9400,12000,6076,6,13,57,1915,208.7,1056,critical,40,0,0,7,10,0,0,0
4236,9400,12000,6073,6,14,57,1929,213.3,1056,critical,40,0,0,7,10,0,0,0
4239,9400,12000,6073,6,13,58,2004,218.3,1074,critical,40,0,0,8,10,0,0,0
4242,9400,12000,6070,6,14,59,2018,223.0,1077,critical,41,0,0,8,10,0,0,0
4245,9400,12000,6070,6,14,59,2118,224.2,1077,critical,41,0,0,8,10,0,0,0
4248,9400,12000,6067,6,14,60,2132,228.8,1080,critical,42,0,0,8,10,0,0,0
4251,9400,12000,6064,6,15,56,1915,208.7,1053,critical,39,0,0,7,10,0,0,0
4254,9400,12000,6064,6,14,57,1929,213.3,1056,critical,40,0,0,7,10,0,0,0
4257,9400,12000,6061,6,15,58,2032,227.7,1074,critical,40,0,0,8,10,0,0,0
4260,9400,12000,6313,6,14,58,2046,232.3,1074,critical,40,0,0,8,10,0,0,0
4263,9400,12000,6310,6,14,59,2060,237.0,1077,critical,41,0,0,8,10,0,0,0
4266,9400,12000,6307,6,12,58,2032,227.7,1074,critical,40,0,0,8,10,0,0,0
4269,9400,12000,6307,6,11,59,2046,232.3,1077,critical,41,0,0,8,10,0,0,0
4272,9400,12000,6304,6,12,60,2060,237.0,1080,critical,42,0,0,8,10,0,0,0
4275,9400,12000,6304,6,9,55,1496,217.7,879,critical,41,0,0,6,8,0,0,0
4278,9400,12000,6304,6,9,56,1571,222.7,897,wait,41,0,0,7,8,0,0,0
4281,9400,12000,6304,6,9,56,1671,223.9,897,wait,41,0,0,7,8,0,0,0
4284,9400,12000,6304,6,9,57,1685,228.6,900,wait,42,0,0,7,8,0,0,0
4287,9400,12000,6304,6,9,58,1699,233.2,903,wait,43,0,0,7,8,0,0,0
4290,9400,12000,6557,6,9,58,1699,233.2,903,wait,43,0,0,7,8,0,0,0
4293,9400,12000,6557,6,9,59,1713,237.9,906,wait,44,0,0,7,8,0,0,0
4296,9400,12000,6557,6,9,59,1713,237.9,906,wait,44,0,0,7,8,0,0,0
4299,9400,12000,6557,6,9,60,1788,242.9,924,wait,44,0,0,8,8,0,0,0
4302,9400,12000,6554,6,10,61,1830,256.9,927,critical,45,0,0,8,8,0,0,0
4305,9400,12000,6554,6,6,61,2030,259.2,927,critical,45,0,0,8,8,0,0,0
4308,9400,12000,6216,6,7,58,1455,248.4,747,wipe,45,0,0,7,6,0,0,0
4311,9400,12000,5241,6,5,57,1343,211.1,744,wait,44,0,0,7,6,0,0,0
4314,9400,12000,5241,6,5,58,1404,211.4,762,wait,44,0,0,8,6,0,0,0
4317,9400,12000,5241,6,3,59,1418,216.1,765,wait,45,0,0,8,6,0,0,0
4320,9400,12000,5493,6,3,59,1418,216.1,765,wait,45,0,0,8,6,0,0,0
4323,9400,12000,5493,6,3,59,1357,215.8,750,wait,46,0,0,7,6,0,0,0
4326,9400,12000,5313,6,3,59,1357,215.8,750,wait,46,0,0,7,6,0,0,0
4329,9400,12000,5313,6,4,61,1471,221.6,834,wait,47,0,0,7,7,0,0,0
4332,9400,12000,5313,6,4,62,1546,226.6,852,wait,47,0,0,8,7,0,0,0
4335,9400,12000,5313,6,4,62,1546,226.6,852,wait,47,0,0,8,7,0,0,0
4338,9400,12000,5313,6,5,59,1443,212.3,828,wait,45,0,0,7,7,0,0,0
4341,9400,12000,5313,6,5,58,1729,211.0,825,wait,44,0,0,7,7,0,0,0
4344,9400,12000,5313,6,5,59,1743,215.7,828,wait,45,0,0,7,7,0,0,0
4347,9400,12000,5310,6,7,61,1969,258.9,912,critical,46,0,0,7,8,0,0,0
4350,9400,12000,5563,6,7,61,1969,258.9,912,critical,46,0,0,7,8,0,0,0
4353,9400,12000,5563,6,7,60,1755,251.9,909,wait,45,0,0,7,8,0,0,0
4356,9400,12000,5563,6,7,60,1755,251.9,909,wait,45,0,0,7,8,0,0,0
4359,9400,12000,5563,6,8,62,1869,257.7,993,wait,46,0,0,7,9,0,0,0
4362,9400,12000,7060,6,9,62,1869,257.7,993,critical,46,0,0,7,9,0,0,0
4365,9400,12000,7060,6,9,62,1869,257.7,993,critical,46,0,0,7,9,0,0,0
4368,9400,12000,7057,6,11,64,1983,263.5,1077,critical,47,0,0,7,10,0,0,0
4371,9400,12000,7054,6,12,62,1927,244.9,1071,critical,45,0,0,7,10,0,0,0
4374,9400,12000,7054,6,10,61,1913,240.2,1068,critical,44,0,0,7,10,0,0,0
4377,9400,12000,7051,6,11,62,1927,244.9,1071,critical,45,0,0,7,10,0,0,0
4380,9400,12000,7303,6,11,62,1913,240.2,1071,critical,45,0,0,7,10,0,0,0
4383,9400,12000,7303,6,11,61,1613,236.7,990,wait,45,0,0,7,9,0,0,0
4386,9400,12000,7303,6,9,60,1738,234.0,972,wait,45,0,0,6,9,0,0,0
4389,9400,12000,7303,6,9,61,1813,239.0,990,wait,45,0,0,7,9,0,0,0
4392,9400,12000,7303,6,9,55,1729,211.0,972,wait,39,0,0,7,9,0,0,0
4395,9400,12000,7303,6,9,55,1729,211.0,972,wait,39,0,0,7,9,0,0,0
4398,9400,12000,7303,6,9,54,1701,201.7,969,wait,38,0,0,7,9,0,0,0
4401,9400,12000,7303,6,9,54,1729,211.0,969,wait,38,0,0,7,9,0,0,0
4404,9400,12000,7303,6,9,55,1743,215.7,972,wait,39,0,0,7,9,0,0,0
4407,9400,12000,7303,6,9,56,1818,220.7,990,wait,39,0,0,8,9,0,0,0
4410,9400,12000,7556,6,8,55,1757,220.4,972,wait,39,0,0,7,9,0,0,0
4413,9400,12000,7556,6,8,54,1743,215.7,969,wait,38,0,0,7,9,0,0,0
4416,9400,12000,7553,6,6,54,1943,218.0,969,critical,38,0,0,7,9,0,0,0
4419,9400,12000,7553,6,6,55,1757,220.4,972,critical,39,0,0,7,9,0,0,0
4422,9400,12000,7553,6,6,56,1771,225.0,975,wait,40,0,0,7,9,0,0,0
4425,9400,12000,7553,6,6,56,1771,225.0,975,wait,40,0,0,7,9,0,0,0
4428,9400,12000,7215,6,7,57,1846,230.0,993,wipe,40,0,0,8,9,0,0,0
4431,9400,12000,7212,6,8,57,1860,234.7,993,critical,40,0,0,8,9,0,0,0
4434,9400,12000,7212,6,8,58,1874,239.4,996,critical,41,0,0,8,9,0,0,0
4437,9400,12000,7209,6,9,59,1888,244.0,999,critical,42,0,0,8,9,0,0,0
4440,9400,12000,7461,6,9,59,1888,244.0,999,critical,42,0,0,8,9,0,0,0
4443,9400,12000,7458,6,9,60,1804,216.0,1002,critical,43,0,0,8,9,0,0,0
4446,9400,12000,7458,6,9,57,1640,201.4,963,wait,42,0,0,6,9,0,0,0
4449,9400,12000,7458,6,8,56,1515,204.1,819,wait,42,0,0,7,7,0,0,0
4452,9400,12000,7458,6,8,57,1715,206.4,822,wait,43,0,0,7,7,0,0,0
4455,9400,12000,7458,6,8,56,1701,201.7,819,wait,42,0,0,7,7,0,0,0
4458,9400,12000,7458,6,8,57,1715,206.4,822,wait,43,0,0,7,7,0,0,0
4461,9400,12000,7458,6,8,57,1715,206.4,822,wait,43,0,0,7,7,0,0,0
4464,9400,12000,7458,6,6,58,1790,211.4,840,wait,43,0,0,8,7,0,0,0
4467,9400,12000,7455,6,7,59,1804,216.0,843,critical,44,0,0,8,7,0,0,0
4470,9400,12000,7708,6,5,59,1804,216.0,843,critical,44,0,0,8,7,0,0,0
4473,9400,12000,7705,6,6,60,1818,220.7,846,critical,45,0,0,8,7,0,0,0
4476,9400,12000,7702,6,7,60,1916,253.4,846,critical,45,0,0,8,7,0,0,0
4479,9400,12000,7702,6,7,60,1855,253.0,831,critical,46,0,0,7,7,0,0,0
4482,9400,12000,7699,6,8,61,1930,258.0,849,critical,46,0,0,8,7,0,0,0
4485,9400,12000,7699,6,8,61,1944,262.7,849,critical,46,0,0,8,7,0,0,0
4488,9400,12000,7696,6,8,62,1958,267.4,852,critical,47,0,0,8,7,0,0,0
4491,9400,12000,7693,6,8,62,1958,267.4,852,critical,47,0,0,8,7,0,0,0
4494,9400,12000,7693,6,8,63,1972,272.0,855,critical,48,0,0,8,7,0,0,0
4497,9400,12000,7690,6,8,64,1986,276.7,858,critical,49,0,0,8,7,0,0,0
4500,9400,12000,7942,6,7,64,1986,276.7,858,critical,49,0,0,8,7,0,0,0
4503,9400,12000,7939,6,7,65,2061,281.7,876,critical,49,0,0,9,7,0,0,0
4506,9400,12000,7936,6,7,64,1986,276.7,858,critical,49,0,0,8,7,0,0,0
4509,9385,12000,7936,6,6,65,1818,220.7,861,critical,50,0,0,8,7,0,0,0
4512,9208,12000,7933,6,7,66,1818,220.7,864,critical,51,0,0,8,7,0,0,0
4515,9208,12000,7933,6,6,66,1818,220.7,864,critical,51,0,0,8,7,0,0,0
4518,9208,12000,7933,6,5,60,1329,206.4,519,wait,50,0,0,7,3,0,0,0
4521,9208,12000,7933,6,5,60,1329,206.4,519,wait,50,0,0,7,3,0,0,0
4524,9208,12000,7933,6,5,61,1404,211.4,537,wait,50,0,0,8,3,0,0,0
4527,9208,12000,7933,6,3,62,1404,211.4,540,wait,51,0,0,8,3,0,0,0
4530,9208,12000,8186,6,3,62,1404,211.4,540,wait,51,0,0,8,3,0,0,0
4533,9208,12000,106,7,3,62,1404,211.4,540,wait,51,0,0,8,3,0,0,0
4536,9208,12000,106,7,3,59,1101,194.8,516,wait,49,0,0,7,3,0,0,0
4539,9208,12000,106,7,3,59,1101,194.8,516,wait,49,0,0,7,3,0,0,0
4542,9208,12000,106,7,3,59,1283,255.5,516,wait,49,0,0,7,3,0,0,0
4545,9208,12000,106,7,2,59,1297,260.1,516,wait,49,0,0,7,3,0,0,0
4548,9208,12000,106,7,2,59,1297,260.1,516,wait,49,0,0,7,3,0,0,0
4551,9208,12000,106,7,2,59,1297,260.1,516,wait,49,0,0,7,3,0,0,0
4554,9208,12000,106,7,2,55,1094,244.7,411,wait,47,0,0,6,2,0,0,0
4557,9208,12000,106,7,2,55,1094,244.7,411,wait,47,0,0,6,2,0,0,0
4560,9208,12000,856,7,2,55,1108,249.3,411,wait,47,0,0,6,2,0,0,0
4563,9208,12000,856,7,2,55,1108,249.3,411,outmatched,47,0,0,6,2,0,0,0
4566,9208,12000,856,7,2,55,1108,249.3,411,outmatched,47,0,0,6,2,0,0,0
4569,9208,12000,856,7,2,55,1108,249.3,411,outmatched,47,0,0,6,2,0,0,0
4572,9208,12000,676,7,3,56,1408,252.8,492,outmatched,47,0,0,6,3,0,0,0
4575,9208,12000,676,7,3,56,1408,252.8,492,outmatched,47,0,0,6,3,0,0,0
4578,9166,12000,676,7,3,56,1408,252.8,492,outmatched,47,0,0,6,3,0,0,0
4581,9121,12000,676,7,3,56,1408,252.8,492,outmatched,47,0,0,6,3,0,0,0
4584,9121,12000,676,7,4,36,1092,155.3,480,outmatched,28,0,0,4,4,0,0,0
4587,9121,12000,676,7,4,36,1092,155.3,480,outmatched,28,0,0,4,4,0,0,0
4590,9121,12000,1426,7,4,36,1092,155.3,480,outmatched,28,0,0,4,4,0,0,0
4593,9121,12000,1426,7,5,36,1178,151.7,558,wait,27,0,0,4,5,0,0,0
4596,9121,12000,1426,7,5,36,1178,151.7,558,wait,27,0,0,4,5,0,0,0
4599,9121,12000,1426,7,5,36,1178,151.7,558,wait,27,0,0,4,5,0,0,0
4602,9121,12000,1426,7,6,34,1175,138.6,615,wait,25,0,0,3,6,0,0,0
4605,9121,12000,1426,7,6,34,1175,138.6,615,wait,25,0,0,3,6,0,0,0
4608,9121,12000,1426,7,6,34,1175,138.6,615,wait,25,0,0,3,6,0,0,0
4611,9115,12000,1426,7,6,34,1175,138.6,615,wait,25,0,0,3,6,0,0,0
4614,9115,12000,1426,7,7,33,1047,128.1,690,wait,23,0,0,3,7,0,0,0
4617,9115,12000,1426,7,7,33,1047,128.1,690,wait,23,0,0,3,7,0,0,0
4620,9115,12000,2176,7,7,32,972,123.1,672,wait,23,0,0,2,7,0,0,0
4623,9115,12000,2176,7,7,31,958,118.4,669,wait,22,0,0,2,7,0,0,0
4626,9115,12000,2176,7,7,30,944,113.7,666,wait,21,0,0,2,7,0,0,0
4629,9115,12000,2176,7,7,30,944,113.7,666,wait,21,0,0,2,7,0,0,0
4632,9115,12000,2176,7,7,30,944,113.7,666,wait,21,0,0,2,7,0,0,0
4635,9115,12000,2176,7,7,29,930,109.1,663,wait,20,0,0,2,7,0,0,0
4638,9115,12000,2176,7,7,29,930,109.1,663,wait,20,0,0,2,7,0,0,0
4641,9115,12000,2176,7,7,29,930,109.1,663,wait,20,0,0,2,7,0,0,0
4644,9115,12000,2176,7,7,29,930,109.1,663,wait,20,0,0,2,7,0,0,0
4647,9115,12000,2176,7,7,29,1130,111.4,663,wait,20,0,0,2,7,0,0,0
4650,9115,12000,2926,7,7,28,1055,106.4,645,wait,20,0,0,1,7,0,0,0
4653,9115,12000,2926,7,7,24,938,87.4,618,outmatched,17,0,0,0,7,0,0,0
4656,9115,12000,2926,7,7,23,924,82.7,615,outmatched,16,0,0,0,7,0,0,0
4659,9115,12000,2926,7,7,23,924,82.7,615,outmatched,16,0,0,0,7,0,0,0
4662,9115,12000,2926,7,7,22,910,78.0,612,outmatched,15,0,0,0,7,0,0,0
4665,9115,12000,2926,7,7,21,896,73.4,609,outmatched,14,0,0,0,7,0,0,0
4668,9115,12000,2926,7,7,21,896,73.4,609,outmatched,14,0,0,0,7,0,0,0
4671,9115,12000,2926,7,7,21,896,73.4,609,outmatched,14,0,0,0,7,0,0,0
4674,9115,12000,2926,7,7,21,896,73.4,609,outmatched,14,0,0,0,7,0,0,0
4677,9115,12000,2926,7,7,19,668,61.7,603,outmatched,12,0,0,0,7,0,0,0
4680,9115,12000,3676,7,7,19,668,61.7,603,outmatched,12,0,0,0,7,0,0,0
4683,9115,12000,3676,7,7,19,668,61.7,603,watch,12,0,0,0,7,0,0,0
4686,9115,12000,3676,7,7,19,668,61.7,603,watch,12,0,0,0,7,0,0,0
4689,9115,12000,3676,7,7,19,668,61.7,603,watch,12,0,0,0,7,0,0,0
4692,9115,12000,3676,7,7,17,640,52.4,597,watch,10,0,0,0,7,0,0,0
4695,9115,12000,3676,7,7,17,640,52.4,597,watch,10,0,0,0,7,0,0,0
4698,9115,12000,3676,7,7,17,640,52.4,597,watch,10,0,0,0,7,0,0,0
4701,9115,12000,3676,7,7,17,640,52.4,597,watch,10,0,0,0,7,0,0,0
4704,9115,12000,3676,7,7,14,598,38.4,588,watch,7,0,0,0,7,0,0,0
4707,9115,12000,3676,7,7,14,598,38.4,588,watch,7,0,0,0,7,0,0,0
4710,9115,12000,4426,7,7,14,798,40.7,588,watch,7,0,0,0,7,0,0,0
4713,9115,12000,4426,7,7,14,798,40.7,588,watch,7,0,0,0,7,0,0,0
4716,9115,12000,4426,7,7,14,798,40.7,588,watch,7,0,0,0,7,0,0,0
4719,9115,12000,4426,7,7,11,756,26.7,579,watch,4,0,0,0,7,0,0,0
4722,9115,12000,4426,7,7,11,756,26.7,579,watch,4,0,0,0,7,0,0,0
4725,9115,12000,4426,7,7,11,756,26.7,579,watch,4,0,0,0,7,0,0,0
4728,9115,12000,4426,7,7,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4731,9115,12000,4426,7,7,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4734,9115,12000,4426,7,7,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4737,9115,12000,4426,7,7,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4740,9115,12000,5176,7,7,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
4743,9115,12000,5176,7,6,10,656,25.6,498,watch,4,0,0,0,6,0,0,0
