tick,hp,maxhp,money,inv,own,enemy,p2hp,p2maxhp,p2money,p2inv,p1income,p2income,p1spent,p2spent,p1act,p2act
365,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
366,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
367,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
368,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
369,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
370,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
371,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
372,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
373,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
374,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
375,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
376,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
377,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
378,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
379,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
380,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
381,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
382,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
383,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
384,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
385,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
386,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
387,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
388,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
389,2000,2000,8,1,0,0,2000,2000,8,1,3,3,0,0,0,0
390,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
391,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
392,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
393,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
394,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
395,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
396,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
397,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
398,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
399,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
400,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
401,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
402,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
403,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
404,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
405,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
406,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
407,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
408,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
409,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
410,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
411,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
412,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
413,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
414,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
415,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
416,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
417,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
418,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
419,2000,2000,11,1,0,0,2000,2000,11,1,3,3,0,0,0,0
420,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
421,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
422,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
423,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
424,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
425,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
426,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
427,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
428,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
429,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
430,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
431,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
432,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
433,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
434,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
435,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
436,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
437,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
438,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
439,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
440,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
441,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
442,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
443,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
444,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
445,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
446,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
447,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
448,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
449,2000,2000,13,1,0,0,2000,2000,13,1,3,3,0,0,0,0
450,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
451,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
452,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
453,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
454,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
455,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
456,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
457,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
458,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
459,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
460,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
461,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
462,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
463,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
464,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
465,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
466,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
467,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
468,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
469,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
470,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
471,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
472,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
473,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
474,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
475,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
476,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
477,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
478,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
479,2000,2000,16,1,0,0,2000,2000,16,1,3,3,0,0,0,0
480,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
481,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
482,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
483,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
484,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
485,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
486,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
487,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
488,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
489,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
490,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
491,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
492,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
493,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
494,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
495,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
496,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
497,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
498,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
499,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
500,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
501,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
502,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
503,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
504,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
505,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
506,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
507,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
508,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
509,2000,2000,19,1,0,0,2000,2000,19,1,3,3,0,0,0,0
510,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
511,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
512,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
513,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
514,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
515,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
516,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
517,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
518,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
519,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
520,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
521,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
522,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
523,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
524,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
525,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
526,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
527,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
528,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
529,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
530,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
531,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
532,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
533,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
534,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
535,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
536,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
537,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
538,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
539,2000,2000,21,1,0,0,2000,2000,21,1,3,3,0,0,0,0
540,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
541,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
542,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
543,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
544,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
545,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
546,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
547,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
548,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
549,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
550,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
551,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
552,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
553,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
554,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
555,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
556,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
557,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
558,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
559,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
560,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
561,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
562,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
563,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
564,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
565,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
566,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
567,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
568,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
569,2000,2000,24,1,0,0,2000,2000,24,1,3,3,0,0,0,0
570,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
571,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
572,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
573,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
574,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
575,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
576,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
577,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
578,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
579,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
580,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
581,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
582,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
583,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
584,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
585,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
586,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
587,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
588,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
589,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
590,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
591,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
592,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
593,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
594,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
595,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
596,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
597,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
598,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
599,2000,2000,26,1,0,0,2000,2000,26,1,3,3,0,0,0,0
600,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
601,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
602,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
603,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
604,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
605,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
606,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
607,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
608,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
609,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
610,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
611,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
612,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
613,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
614,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
615,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
616,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
617,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
618,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
619,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
620,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
621,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
622,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
623,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
624,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
625,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
626,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
627,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
628,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
629,2000,2000,29,1,0,0,2000,2000,29,1,3,3,0,0,0,0
630,2000,2000,32,1,0,0,2000,2000,32,1,3,3,0,0,0,0
631,2000,2000,32,1,0,0,2000,2000,32,1,3,3,0,0,0,0
632,2000,2000,32,1,0,0,2000,2000,0,2,3,4,0,0,0,9
633,2000,2000,32,1,0,0,2000,2000,0,2,3,4,0,0,0,0
634,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,9,0
635,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
636,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
637,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
638,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
639,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
640,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
641,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
642,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
643,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
644,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
645,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
646,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
647,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
648,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
649,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
650,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
651,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
652,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
653,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
654,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
655,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
656,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
657,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
658,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
659,2000,2000,0,2,0,0,2000,2000,0,2,4,4,0,0,0,0
660,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
661,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
662,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
663,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
664,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
665,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
666,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
667,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
668,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
669,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
670,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
671,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
672,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
673,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
674,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
675,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
676,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
677,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
678,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
679,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
680,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
681,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
682,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
683,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
684,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
685,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
686,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
687,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
688,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
689,2000,2000,4,2,0,0,2000,2000,4,2,4,4,0,0,0,0
690,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
691,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
692,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
693,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
694,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
695,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
696,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
697,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
698,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
699,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
700,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
701,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
702,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
703,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
704,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
705,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
706,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
707,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
708,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
709,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
710,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
711,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
712,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
713,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
714,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
715,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
716,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
717,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
718,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
719,2000,2000,9,2,0,0,2000,2000,9,2,4,4,0,0,0,0
720,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
721,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
722,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
723,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
724,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
725,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
726,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
727,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
728,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
729,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
730,2000,2000,13,2,0,0,2000,2000,13,2,4,4,0,0,0,0
