tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,wipe_veto,w_radius,w_reach,w_valrad,w_valreach,w_spread,p2money,p2inv,p1income,p2income,p1spent,p2spent,own_lost,foe_lost,own_val,foe_val,p1def,p2def,p1off,p2off,o1,o2,o3,o4,o5,o6,o7,o8,p2hp,p2maxhp,ownpos,foepos
348,2000,2000,5,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
351,2000,2000,5,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
354,2000,2000,5,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
357,2000,2000,5,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
360,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
363,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
366,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
369,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
372,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
375,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
378,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
381,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
384,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
387,2000,2000,8,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
390,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
393,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
396,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
399,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
402,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
405,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
408,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
411,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
414,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
417,2000,2000,11,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,11,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
420,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
423,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
426,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
429,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
432,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
435,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
438,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
441,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
444,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
447,2000,2000,13,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
450,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
453,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
456,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
459,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
462,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
465,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
468,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
471,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
474,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
477,2000,2000,16,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
480,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
483,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
486,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
489,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
492,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
495,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
498,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
501,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
504,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
507,2000,2000,19,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,19,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
510,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
513,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
516,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
519,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
522,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
525,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
528,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
531,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
534,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
537,2000,2000,21,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,21,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
540,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
543,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
546,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
549,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
552,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
555,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
558,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
561,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
564,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
567,2000,2000,24,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,24,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
570,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
573,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
576,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
579,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
582,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
585,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
588,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
591,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
594,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
597,2000,2000,26,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,26,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
600,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
603,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
606,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
609,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
612,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
615,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
618,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
621,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
624,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
627,2000,2000,29,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
630,2000,2000,32,1,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,32,1,3,3,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
633,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
636,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
639,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
642,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
645,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
648,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
651,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
654,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
657,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
660,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
663,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
666,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
669,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
672,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
675,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
678,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
681,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
684,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
687,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
690,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
693,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0,0,0,0,0,reinforcements,reinforcements,nuke,nuke,0,0,0,0,0,0,0,0,2000,2000,0,0
