tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,wipe_veto,w_radius,w_reach,w_valrad,w_valreach,w_spread,p2money,p2inv,p1income,p2income,p1spent,p2spent
645,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0
648,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0
651,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0
654,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0
657,2000,2000,0,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,4,4,0,0
660,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
663,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
666,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
669,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
672,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
675,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
678,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
681,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
684,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
687,2000,2000,4,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,4,4,0,0
690,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
693,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
696,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
699,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
702,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
705,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
708,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
711,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
714,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
717,2000,2000,9,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,2,4,4,0,0
720,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
723,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
726,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
729,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
732,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
735,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
738,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
741,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
744,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
747,2000,2000,13,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,2,4,4,0,0
750,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
753,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
756,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
759,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
762,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
765,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
768,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
771,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
774,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
777,2000,2000,18,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,18,2,4,4,0,0
780,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
783,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
786,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
789,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
792,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
795,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
798,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
801,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
804,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
807,2000,2000,22,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,2,4,4,0,0
810,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
813,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
816,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
819,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
822,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
825,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
828,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
831,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
834,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
837,2000,2000,27,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,27,2,4,4,0,0
840,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
843,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
846,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
849,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
852,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
855,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
858,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
861,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
864,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
867,2000,2000,31,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,31,2,4,4,0,0
870,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
873,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
876,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
879,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
882,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
885,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
888,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
891,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
894,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
897,2000,2000,35,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,2,4,4,0,0
900,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
903,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
906,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
909,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
912,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
915,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
918,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
921,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
924,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
927,2000,2000,40,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,40,2,4,4,0,0
930,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
933,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
936,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
939,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
942,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
945,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
948,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
951,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
954,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
957,2000,2000,44,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,44,2,4,4,0,0
960,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
963,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
966,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
969,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
972,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
975,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
978,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
981,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
984,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
987,2000,2000,49,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,49,2,4,4,0,0
990,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
993,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
996,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
999,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
1002,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
1005,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
1008,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
1011,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
1014,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
1017,2000,2000,53,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,53,2,4,4,0,0
1020,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1023,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1026,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1029,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1032,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1035,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1038,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1041,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1044,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1047,2000,2000,58,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,58,2,4,4,0,0
1050,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1053,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1056,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1059,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1062,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1065,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1068,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1071,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1074,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1077,2000,2000,62,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,62,2,4,4,0,0
1080,2000,2000,66,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,66,2,4,4,0,0
1083,2000,2000,1,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,4,0,0
1086,2000,2000,1,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,4,0,0
1089,2000,2000,1,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,4,0,0
1092,2000,2000,1,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,4,0,0
1095,2000,2000,1,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,4,0,0
1098,2000,2000,1,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,4,0,0
1101,2000,2000,1,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,4,0,0
1104,2000,2000,1,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,4,0,0
1107,2000,2000,1,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,4,4,0,0
1110,2000,2000,6,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,2,4,4,0,0
1113,2000,2000,6,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,2,4,4,0,0
1116,2000,2000,6,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,2,4,4,0,0
1119,2000,2000,6,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,2,4,4,0,0
1122,2000,2000,6,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,2,4,4,0,0
1125,2000,2000,6,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,2,4,4,0,0
1128,2000,2000,6,2,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,2,4,4,0,0
1131,2000,2000,35,3,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,106,2,8,4,0,0
1134,2000,2000,35,3,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,35,3,8,8,0,0
1137,2000,2000,23,3,1,1,14,4.7,3,,1,0,0,0,0,0,0,0,,0,0,0,0,0,23,3,8,8,0,0
1140,2000,2000,31,3,1,1,14,4.7,3,,1,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1143,2000,2000,31,3,1,1,14,4.7,3,watch,1,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1146,2000,2000,31,3,1,1,14,4.7,3,watch,1,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1149,2000,2000,31,3,2,2,28,9.3,6,watch,2,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1152,2000,2000,31,3,2,2,28,9.3,6,watch,2,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1155,2000,2000,31,3,2,2,28,9.3,6,watch,2,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1158,2000,2000,31,3,3,3,42,14.0,9,watch,3,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1161,2000,2000,31,3,3,3,42,14.0,9,watch,3,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1164,2000,2000,31,3,3,3,42,14.0,9,watch,3,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1167,2000,2000,31,3,4,4,56,18.7,12,watch,4,0,0,0,0,0,0,0,,0,0,0,0,0,31,3,8,8,0,0
1170,2000,2000,40,3,4,4,56,18.7,12,watch,4,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1173,2000,2000,40,3,4,4,56,18.7,12,watch,4,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1176,2000,2000,40,3,4,4,56,18.7,12,watch,4,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1179,2000,2000,40,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1182,2000,2000,40,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1185,2000,2000,40,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1188,2000,2000,40,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1191,2000,2000,40,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1194,2000,2000,40,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1197,2000,2000,40,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,40,3,8,8,0,0
1200,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1203,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1206,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1209,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1212,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1215,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1218,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1221,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1224,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1227,2000,2000,48,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,48,3,8,8,0,0
1230,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1233,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1236,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1239,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1242,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1245,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1248,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1251,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1254,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1257,2000,2000,57,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,57,3,8,8,0,0
1260,2000,2000,65,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,65,3,8,8,0,0
1263,2000,2000,65,3,5,5,70,23.3,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,65,3,8,8,0,0
1266,2000,2000,65,3,5,5,56,18.7,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,65,3,8,8,0,0
1269,2000,2000,65,3,5,5,56,18.7,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,65,3,8,8,0,0
1272,2000,2000,65,3,5,5,56,18.7,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,65,3,8,8,0,0
1275,2000,2000,65,3,5,5,56,18.7,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,65,3,8,8,0,0
1278,2000,2000,65,3,5,5,42,14.0,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,65,3,8,8,0,0
1281,2000,2000,65,3,5,5,42,14.0,15,watch,5,0,0,0,0,0,0,0,,0,0,0,0,0,65,3,8,8,0,0
