opponent,kind,team,offense,defense,outcome,ticks,seconds
Tier1Spam,spam,Orange,nuke,reinforcements,decisive_win,3399,113.3
Tier1Spam,spam,Orange,nuke,reinforcements,decisive_win,3703,123.4
Tier1Spam,spam,Orange,nuke,reinforcements,decisive_win,3289,109.6
Tier1Spam,spam,Orange,nuke,reinforcements,decisive_win,3681,122.7
Tier1Spam,spam,Orange,nuke,reinforcements,decisive_win,3672,122.4
Tier1Spam,spam,Orange,nuke,reinforcements,decisive_win,4244,141.5
Tier1Spam,spam,Orange,nuke,speed,decisive_win,5078,169.3
Tier1Spam,spam,Orange,nuke,speed,decisive_win,4849,161.6
Tier1Spam,spam,Orange,nuke,speed,decisive_win,5146,171.5
Tier1Spam,spam,Orange,nuke,speed,decisive_win,4796,159.9
Tier1Spam,spam,Orange,nuke,speed,decisive_win,4761,158.7
Tier1Spam,spam,Orange,nuke,speed,decisive_win,4847,161.6
Tier1Spam,spam,Orange,nuke,speed,decisive_win,6040,201.3
Tier1Spam,spam,Orange,nuke,speed,decisive_win,5400,180.0
Tier1Spam,spam,Orange,nuke,wall,decisive_win,4477,149.2
Tier1Spam,spam,Orange,nuke,wall,decisive_win,4800,160.0
Tier1Spam,spam,Orange,nuke,wall,decisive_win,4644,154.8
Tier1Spam,spam,Orange,nuke,wall,decisive_win,5004,166.8
Tier1Spam,spam,Orange,nuke,wall,decisive_win,3869,129.0
Tier1Spam,spam,Orange,nuke,wall,decisive_win,5470,182.3
Tier1Spam,spam,Orange,nuke,wall,decisive_win,4837,161.2
Tier1Spam,spam,Orange,nuke,wall,decisive_win,4931,164.4
Tier1Spam,spam,Orange,firebomb,heal,decisive_win,5092,169.7
Tier1Spam,spam,Orange,firebomb,heal,decisive_win,4559,152.0
Tier1Spam,spam,Orange,firebomb,heal,decisive_win,4611,153.7
Tier1Spam,spam,Orange,firebomb,heal,decisive_win,4450,148.3
Tier1Spam,spam,Orange,firebomb,heal,decisive_win,5305,176.8
Tier1Spam,spam,Orange,firebomb,heal,decisive_win,4881,162.7
Tier1Spam,spam,Orange,firebomb,heal,decisive_win,5191,173.0
Tier1Spam,spam,Orange,firebomb,heal,decisive_win,4760,158.7
Tier1Spam,spam,Orange,firebomb,reinforcements,decisive_win,4060,135.3
Tier1Spam,spam,Orange,firebomb,reinforcements,decisive_win,4108,136.9
Tier1Spam,spam,Orange,firebomb,reinforcements,decisive_win,3476,115.9
Tier1Spam,spam,Orange,firebomb,reinforcements,decisive_win,3814,127.1
Tier1Spam,spam,Orange,firebomb,reinforcements,decisive_win,4594,153.1
Tier1Spam,spam,Orange,firebomb,reinforcements,decisive_win,3441,114.7
Tier1Spam,spam,Orange,firebomb,reinforcements,decisive_win,4672,155.7
Tier1Spam,spam,Orange,firebomb,reinforcements,decisive_win,3814,127.1
Tier1Spam,spam,Orange,firebomb,speed,decisive_win,4937,164.6
Tier1Spam,spam,Orange,firebomb,speed,decisive_win,5025,167.5
Tier1Spam,spam,Orange,firebomb,speed,decisive_win,4186,139.5
Tier1Spam,spam,Orange,firebomb,speed,decisive_win,4713,157.1
Tier1Spam,spam,Orange,firebomb,speed,decisive_win,6097,203.2
Tier1Spam,spam,Orange,firebomb,speed,decisive_win,4719,157.3
Tier1Spam,spam,Orange,firebomb,speed,decisive_win,5350,178.3
Tier1Spam,spam,Orange,firebomb,speed,decisive_win,4373,145.8
Tier1Spam,spam,Orange,firebomb,wall,decisive_win,4887,162.9
Tier1Spam,spam,Orange,firebomb,wall,decisive_win,5756,191.9
Tier1Spam,spam,Orange,firebomb,wall,decisive_win,4444,148.1
Tier1Spam,spam,Orange,firebomb,wall,decisive_win,5756,191.9
Tier1Spam,spam,Orange,firebomb,wall,decisive_win,5001,166.7
Tier1Spam,spam,Orange,firebomb,wall,decisive_win,5063,168.8
Tier1Spam,spam,Orange,firebomb,wall,decisive_win,4400,146.7
Tier1Spam,spam,Orange,firebomb,wall,decisive_win,5762,192.1
Tier1Spam,spam,Orange,snipe,heal,decisive_win,5110,170.3
Tier1Spam,spam,Orange,snipe,heal,decisive_win,4421,147.4
Tier1Spam,spam,Orange,snipe,heal,decisive_win,5084,169.5
Tier1Spam,spam,Orange,snipe,heal,decisive_win,4294,143.1
Tier1Spam,spam,Orange,snipe,heal,decisive_win,4600,153.3
Tier1Spam,spam,Orange,snipe,heal,decisive_win,4590,153.0
Tier1Spam,spam,Orange,snipe,heal,decisive_win,5074,169.1
Tier1Spam,spam,Orange,snipe,heal,decisive_win,3269,109.0
Tier1Spam,spam,Orange,snipe,reinforcements,decisive_win,3392,113.1
Tier1Spam,spam,Orange,snipe,reinforcements,decisive_win,3969,132.3
Tier1Spam,spam,Orange,snipe,reinforcements,decisive_win,3309,110.3
Tier1Spam,spam,Orange,snipe,reinforcements,decisive_win,3362,112.1
Tier1Spam,spam,Orange,snipe,reinforcements,decisive_win,3372,112.4
Tier1Spam,spam,Orange,snipe,reinforcements,decisive_win,3376,112.5
Tier1Spam,spam,Orange,snipe,reinforcements,decisive_win,3165,105.5
Tier1Spam,spam,Orange,snipe,reinforcements,decisive_win,3969,132.3
Tier1Spam,spam,Orange,snipe,speed,decisive_win,4224,140.8
Tier1Spam,spam,Orange,snipe,speed,decisive_win,5048,168.3
Tier1Spam,spam,Orange,snipe,speed,decisive_win,4744,158.1
Tier1Spam,spam,Orange,snipe,speed,decisive_win,5472,182.4
Tier1Spam,spam,Orange,snipe,speed,decisive_win,4744,158.1
Tier1Spam,spam,Orange,snipe,speed,decisive_win,4375,145.8
Tier1Spam,spam,Orange,snipe,speed,decisive_win,5946,198.2
Tier1Spam,spam,Orange,snipe,speed,decisive_win,5066,168.9
Tier1Spam,spam,Orange,snipe,wall,decisive_win,4835,161.2
Tier1Spam,spam,Orange,snipe,wall,decisive_win,4586,152.9
Tier1Spam,spam,Orange,snipe,wall,decisive_win,4576,152.5
Tier1Spam,spam,Orange,snipe,wall,decisive_win,4654,155.1
Tier1Spam,spam,Orange,snipe,wall,decisive_win,4741,158.0
Tier1Spam,spam,Orange,snipe,wall,decisive_win,4327,144.2
Tier1Spam,spam,Orange,snipe,wall,decisive_win,4835,161.2
Tier1Spam,spam,Orange,snipe,wall,decisive_win,4324,144.1
Tier1Spam,spam,Orange,freeze,heal,decisive_win,3963,132.1
Tier1Spam,spam,Orange,freeze,heal,decisive_win,6569,219.0
Tier1Spam,spam,Orange,freeze,heal,decisive_win,5962,198.7
Tier1Spam,spam,Orange,freeze,heal,decisive_win,5964,198.8
Tier1Spam,spam,Orange,freeze,heal,decisive_win,5960,198.7
Tier1Spam,spam,Orange,freeze,heal,decisive_win,5415,180.5
Tier1Spam,spam,Orange,freeze,heal,decisive_win,4194,139.8
Tier1Spam,spam,Orange,freeze,heal,decisive_win,5002,166.7
Tier1Spam,spam,Orange,freeze,reinforcements,decisive_win,4054,135.1
Tier1Spam,spam,Orange,freeze,reinforcements,decisive_win,3850,128.3
Tier1Spam,spam,Orange,freeze,reinforcements,decisive_win,3466,115.5
Tier1Spam,spam,Orange,freeze,reinforcements,decisive_win,4063,135.4
Tier1Spam,spam,Orange,freeze,reinforcements,decisive_win,4052,135.1
Tier1Spam,spam,Orange,freeze,reinforcements,decisive_win,3850,128.3
Tier1Spam,spam,Orange,freeze,reinforcements,decisive_win,4031,134.4
Tier1Spam,spam,Orange,freeze,reinforcements,decisive_win,4060,135.3
Tier1Spam,spam,Orange,freeze,speed,decisive_win,4153,138.4
Tier1Spam,spam,Orange,freeze,speed,decisive_win,4206,140.2
Tier1Spam,spam,Orange,freeze,speed,decisive_win,5075,169.2
Tier1Spam,spam,Orange,freeze,speed,decisive_win,7785,259.5
Tier1Spam,spam,Orange,freeze,speed,decisive_win,8037,267.9
Tier1Spam,spam,Orange,freeze,speed,decisive_win,4206,140.2
Tier1Spam,spam,Orange,freeze,speed,decisive_win,5437,181.2
Tier1Spam,spam,Orange,freeze,speed,decisive_win,6145,204.8
Tier1Spam,spam,Orange,freeze,wall,decisive_win,5270,175.7
Tier1Spam,spam,Orange,freeze,wall,decisive_win,4006,133.5
Tier1Spam,spam,Orange,freeze,wall,decisive_win,4726,157.5
Tier1Spam,spam,Orange,freeze,wall,decisive_win,6771,225.7
Tier1Spam,spam,Orange,freeze,wall,decisive_win,5290,176.3
Tier1Spam,spam,Orange,freeze,wall,decisive_win,5280,176.0
Tier1Spam,spam,Orange,freeze,wall,decisive_win,7191,239.7
Tier1Spam,spam,Orange,freeze,wall,decisive_win,5295,176.5
Tier1Spam,spam,Purple,nuke,heal,decisive_win,4424,147.5
Tier1Spam,spam,Purple,nuke,heal,decisive_win,4443,148.1
Tier1Spam,spam,Purple,nuke,heal,decisive_win,4470,149.0
Tier1Spam,spam,Purple,nuke,heal,decisive_win,3707,123.6
Tier1Spam,spam,Purple,nuke,heal,decisive_win,4239,141.3
Tier1Spam,spam,Purple,nuke,heal,decisive_win,4443,148.1
Tier1Spam,spam,Purple,nuke,heal,decisive_win,4472,149.1
Tier1Spam,spam,Purple,nuke,heal,decisive_win,4247,141.6
Tier1Spam,spam,Purple,nuke,reinforcements,decisive_win,3635,121.2
Tier1Spam,spam,Purple,nuke,reinforcements,decisive_win,3272,109.1
Tier1Spam,spam,Purple,nuke,reinforcements,decisive_win,3635,121.2
Tier1Spam,spam,Purple,nuke,reinforcements,decisive_win,3362,112.1
Tier1Spam,spam,Purple,nuke,reinforcements,decisive_win,3602,120.1
Tier1Spam,spam,Purple,nuke,reinforcements,decisive_win,3272,109.1
Tier1Spam,spam,Purple,nuke,reinforcements,decisive_win,3382,112.7
Tier1Spam,spam,Purple,nuke,reinforcements,decisive_win,3196,106.5
Tier1Spam,spam,Purple,nuke,speed,decisive_win,5199,173.3
Tier1Spam,spam,Purple,nuke,speed,decisive_win,4532,151.1
Tier1Spam,spam,Purple,nuke,speed,decisive_win,4488,149.6
Tier1Spam,spam,Purple,nuke,speed,decisive_win,5266,175.5
Tier1Spam,spam,Purple,nuke,speed,decisive_win,5534,184.5
Tier1Spam,spam,Purple,nuke,speed,decisive_win,5453,181.8
Tier1Spam,spam,Purple,nuke,speed,decisive_win,4488,149.6
Tier1Spam,spam,Purple,nuke,speed,decisive_win,3917,130.6
Tier1Spam,spam,Purple,nuke,wall,decisive_win,4874,162.5
Tier1Spam,spam,Purple,nuke,wall,decisive_win,4322,144.1
Tier1Spam,spam,Purple,nuke,wall,decisive_win,4337,144.6
Tier1Spam,spam,Purple,nuke,wall,decisive_win,4322,144.1
Tier1Spam,spam,Purple,nuke,wall,decisive_win,4874,162.5
Tier1Spam,spam,Purple,nuke,wall,decisive_win,4390,146.3
Tier1Spam,spam,Purple,nuke,wall,decisive_win,4322,144.1
Tier1Spam,spam,Purple,nuke,wall,decisive_win,4322,144.1
Tier1Spam,spam,Purple,firebomb,heal,decisive_win,4841,161.4
Tier1Spam,spam,Purple,firebomb,heal,decisive_win,4517,150.6
Tier1Spam,spam,Purple,firebomb,heal,decisive_win,4607,153.6
Tier1Spam,spam,Purple,firebomb,heal,decisive_win,4741,158.0
Tier1Spam,spam,Purple,firebomb,heal,decisive_win,4607,153.6
Tier1Spam,spam,Purple,firebomb,heal,decisive_win,4675,155.8
Tier1Spam,spam,Purple,firebomb,heal,decisive_win,4857,161.9
Tier1Spam,spam,Purple,firebomb,heal,decisive_win,4638,154.6
Tier1Spam,spam,Purple,firebomb,reinforcements,decisive_win,3216,107.2
Tier1Spam,spam,Purple,firebomb,reinforcements,decisive_win,3669,122.3
Tier1Spam,spam,Purple,firebomb,reinforcements,decisive_win,3378,112.6
Tier1Spam,spam,Purple,firebomb,reinforcements,decisive_win,3669,122.3
Tier1Spam,spam,Purple,firebomb,reinforcements,decisive_win,3340,111.3
Tier1Spam,spam,Purple,firebomb,reinforcements,decisive_win,3376,112.5
Tier1Spam,spam,Purple,firebomb,reinforcements,decisive_win,3378,112.6
Tier1Spam,spam,Purple,firebomb,reinforcements,decisive_win,3669,122.3
Tier1Spam,spam,Purple,firebomb,speed,decisive_win,6755,225.2
Tier1Spam,spam,Purple,firebomb,speed,decisive_win,5385,179.5
Tier1Spam,spam,Purple,firebomb,speed,decisive_win,6040,201.3
Tier1Spam,spam,Purple,firebomb,speed,decisive_win,5038,167.9
Tier1Spam,spam,Purple,firebomb,speed,decisive_win,4619,154.0
Tier1Spam,spam,Purple,firebomb,speed,decisive_win,5385,179.5
Tier1Spam,spam,Purple,firebomb,speed,decisive_win,6755,225.2
Tier1Spam,spam,Purple,firebomb,speed,decisive_win,5048,168.3
Tier1Spam,spam,Purple,firebomb,wall,decisive_win,4383,146.1
Tier1Spam,spam,Purple,firebomb,wall,decisive_win,4822,160.7
Tier1Spam,spam,Purple,firebomb,wall,decisive_win,4824,160.8
Tier1Spam,spam,Purple,firebomb,wall,decisive_win,4640,154.7
Tier1Spam,spam,Purple,firebomb,wall,decisive_win,4383,146.1
Tier1Spam,spam,Purple,firebomb,wall,decisive_win,4691,156.4
Tier1Spam,spam,Purple,firebomb,wall,decisive_win,4653,155.1
Tier1Spam,spam,Purple,firebomb,wall,decisive_win,4444,148.1
Tier1Spam,spam,Purple,snipe,heal,decisive_win,4532,151.1
Tier1Spam,spam,Purple,snipe,heal,decisive_win,4473,149.1
Tier1Spam,spam,Purple,snipe,heal,decisive_win,4439,148.0
Tier1Spam,spam,Purple,snipe,heal,decisive_win,4270,142.3
Tier1Spam,spam,Purple,snipe,heal,decisive_win,4522,150.7
Tier1Spam,spam,Purple,snipe,heal,decisive_win,4345,144.8
Tier1Spam,spam,Purple,snipe,heal,decisive_win,4439,148.0
Tier1Spam,spam,Purple,snipe,heal,decisive_win,4473,149.1
Tier1Spam,spam,Purple,snipe,reinforcements,decisive_win,3635,121.2
Tier1Spam,spam,Purple,snipe,reinforcements,decisive_win,3272,109.1
Tier1Spam,spam,Purple,snipe,reinforcements,decisive_win,3222,107.4
Tier1Spam,spam,Purple,snipe,reinforcements,decisive_win,3377,112.6
Tier1Spam,spam,Purple,snipe,reinforcements,decisive_win,3222,107.4
Tier1Spam,spam,Purple,snipe,reinforcements,decisive_win,3272,109.1
Tier1Spam,spam,Purple,snipe,reinforcements,decisive_win,3302,110.1
Tier1Spam,spam,Purple,snipe,reinforcements,decisive_win,3598,119.9
Tier1Spam,spam,Purple,snipe,speed,decisive_win,4547,151.6
Tier1Spam,spam,Purple,snipe,speed,decisive_win,4655,155.2
Tier1Spam,spam,Purple,snipe,speed,decisive_win,4642,154.7
Tier1Spam,spam,Purple,snipe,speed,decisive_win,4638,154.6
Tier1Spam,spam,Purple,snipe,speed,decisive_win,5061,168.7
Tier1Spam,spam,Purple,snipe,speed,decisive_win,5184,172.8
Tier1Spam,spam,Purple,snipe,speed,decisive_win,5426,180.9
Tier1Spam,spam,Purple,snipe,speed,decisive_win,5069,169.0
Tier1Spam,spam,Purple,snipe,wall,decisive_win,4353,145.1
Tier1Spam,spam,Purple,snipe,wall,decisive_win,4441,148.0
Tier1Spam,spam,Purple,snipe,wall,decisive_win,4353,145.1
Tier1Spam,spam,Purple,snipe,wall,decisive_win,4441,148.0
Tier1Spam,spam,Purple,snipe,wall,decisive_win,4383,146.1
Tier1Spam,spam,Purple,snipe,wall,decisive_win,4800,160.0
Tier1Spam,spam,Purple,snipe,wall,decisive_win,4973,165.8
Tier1Spam,spam,Purple,snipe,wall,decisive_win,4358,145.3
Tier1Spam,spam,Purple,freeze,heal,decisive_win,4225,140.8
Tier1Spam,spam,Purple,freeze,heal,decisive_win,4301,143.4
Tier1Spam,spam,Purple,freeze,heal,decisive_win,4482,149.4
Tier1Spam,spam,Purple,freeze,heal,decisive_win,4967,165.6
Tier1Spam,spam,Purple,freeze,heal,decisive_win,5911,197.0
Tier1Spam,spam,Purple,freeze,heal,decisive_win,4967,165.6
Tier1Spam,spam,Purple,freeze,heal,decisive_win,4482,149.4
Tier1Spam,spam,Purple,freeze,heal,decisive_win,4118,137.3
Tier1Spam,spam,Purple,freeze,reinforcements,decisive_win,4026,134.2
Tier1Spam,spam,Purple,freeze,reinforcements,decisive_win,3692,123.1
Tier1Spam,spam,Purple,freeze,reinforcements,decisive_win,3726,124.2
Tier1Spam,spam,Purple,freeze,reinforcements,decisive_win,3908,130.3
Tier1Spam,spam,Purple,freeze,reinforcements,decisive_win,4308,143.6
Tier1Spam,spam,Purple,freeze,reinforcements,decisive_win,3908,130.3
Tier1Spam,spam,Purple,freeze,reinforcements,decisive_win,4308,143.6
Tier1Spam,spam,Purple,freeze,reinforcements,decisive_win,4053,135.1
Tier1Spam,spam,Purple,freeze,speed,decisive_win,6609,220.3
Tier1Spam,spam,Purple,freeze,speed,decisive_win,7115,237.2
Tier1Spam,spam,Purple,freeze,speed,decisive_win,7347,244.9
Tier1Spam,spam,Purple,freeze,speed,decisive_win,5612,187.1
Tier1Spam,spam,Purple,freeze,speed,decisive_win,6789,226.3
Tier1Spam,spam,Purple,freeze,speed,decisive_win,6801,226.7
Tier1Spam,spam,Purple,freeze,speed,decisive_win,6609,220.3
Tier1Spam,spam,Purple,freeze,speed,decisive_win,5382,179.4
Tier1Spam,spam,Purple,freeze,wall,decisive_win,5482,182.7
Tier1Spam,spam,Purple,freeze,wall,decisive_win,5424,180.8
Tier1Spam,spam,Purple,freeze,wall,decisive_win,5335,177.8
Tier1Spam,spam,Purple,freeze,wall,decisive_win,5125,170.8
Tier1Spam,spam,Purple,freeze,wall,decisive_win,5336,177.9
Tier1Spam,spam,Purple,freeze,wall,decisive_win,5424,180.8
Tier1Spam,spam,Purple,freeze,wall,decisive_win,5417,180.6
Tier1Spam,spam,Purple,freeze,wall,decisive_win,5424,180.8
Tier1Spam,spam,Red,nuke,heal,decisive_win,4277,142.6
Tier1Spam,spam,Red,nuke,heal,decisive_win,4167,138.9
Tier1Spam,spam,Red,nuke,heal,decisive_win,4681,156.0
Tier1Spam,spam,Red,nuke,heal,decisive_win,5493,183.1
Tier1Spam,spam,Red,nuke,heal,decisive_win,4681,156.0
Tier1Spam,spam,Red,nuke,heal,decisive_win,5493,183.1
Tier1Spam,spam,Red,nuke,heal,decisive_win,4800,160.0
Tier1Spam,spam,Red,nuke,heal,decisive_win,5493,183.1
Tier1Spam,spam,Red,nuke,reinforcements,decisive_win,3968,132.3
Tier1Spam,spam,Red,nuke,reinforcements,decisive_win,4245,141.5
Tier1Spam,spam,Red,nuke,reinforcements,decisive_win,4085,136.2
Tier1Spam,spam,Red,nuke,reinforcements,decisive_win,4085,136.2
Tier1Spam,spam,Red,nuke,reinforcements,decisive_win,3968,132.3
Tier1Spam,spam,Red,nuke,reinforcements,decisive_win,4085,136.2
Tier1Spam,spam,Red,nuke,reinforcements,decisive_win,3968,132.3
Tier1Spam,spam,Red,nuke,reinforcements,decisive_win,4188,139.6
Tier1Spam,spam,Red,nuke,speed,decisive_win,4829,161.0
Tier1Spam,spam,Red,nuke,speed,decisive_win,4836,161.2
Tier1Spam,spam,Red,nuke,speed,decisive_win,5593,186.4
Tier1Spam,spam,Red,nuke,speed,decisive_win,6573,219.1
Tier1Spam,spam,Red,nuke,speed,decisive_win,5179,172.6
Tier1Spam,spam,Red,nuke,speed,decisive_win,6573,219.1
Tier1Spam,spam,Red,nuke,speed,decisive_win,6744,224.8
Tier1Spam,spam,Red,nuke,speed,decisive_win,4836,161.2
Tier1Spam,spam,Red,nuke,wall,decisive_win,5384,179.5
Tier1Spam,spam,Red,nuke,wall,decisive_win,5268,175.6
Tier1Spam,spam,Red,nuke,wall,decisive_win,5732,191.1
Tier1Spam,spam,Red,nuke,wall,decisive_win,4039,134.6
Tier1Spam,spam,Red,nuke,wall,decisive_win,5228,174.3
Tier1Spam,spam,Red,nuke,wall,decisive_win,5830,194.3
Tier1Spam,spam,Red,nuke,wall,decisive_win,5228,174.3
Tier1Spam,spam,Red,nuke,wall,decisive_win,5704,190.1
Tier1Spam,spam,Red,firebomb,heal,decisive_win,6430,214.3
Tier1Spam,spam,Red,firebomb,heal,decisive_win,5197,173.2
Tier1Spam,spam,Red,firebomb,heal,decisive_win,5145,171.5
Tier1Spam,spam,Red,firebomb,heal,decisive_win,4548,151.6
Tier1Spam,spam,Red,firebomb,heal,decisive_win,7985,266.2
Tier1Spam,spam,Red,firebomb,heal,decisive_win,1836,61.2
Tier1Spam,spam,Red,firebomb,heal,decisive_win,1836,61.2
Tier1Spam,spam,Red,firebomb,heal,decisive_win,4738,157.9
Tier1Spam,spam,Red,firebomb,reinforcements,decisive_win,3727,124.2
Tier1Spam,spam,Red,firebomb,reinforcements,decisive_win,3849,128.3
Tier1Spam,spam,Red,firebomb,reinforcements,decisive_win,3981,132.7
Tier1Spam,spam,Red,firebomb,reinforcements,decisive_win,4047,134.9
Tier1Spam,spam,Red,firebomb,reinforcements,decisive_win,3968,132.3
Tier1Spam,spam,Red,firebomb,reinforcements,decisive_win,3635,121.2
Tier1Spam,spam,Red,firebomb,reinforcements,decisive_win,3968,132.3
Tier1Spam,spam,Red,firebomb,reinforcements,decisive_win,3849,128.3
Tier1Spam,spam,Red,firebomb,speed,decisive_win,9864,328.8
Tier1Spam,spam,Red,firebomb,speed,decisive_win,7078,235.9
Tier1Spam,spam,Red,firebomb,speed,decisive_win,7586,252.9
Tier1Spam,spam,Red,firebomb,speed,decisive_win,5820,194.0
Tier1Spam,spam,Red,firebomb,speed,decisive_win,9864,328.8
Tier1Spam,spam,Red,firebomb,speed,decisive_win,4681,156.0
Tier1Spam,spam,Red,firebomb,speed,decisive_win,5813,193.8
Tier1Spam,spam,Red,firebomb,speed,decisive_win,5820,194.0
Tier1Spam,spam,Red,firebomb,wall,decisive_win,4744,158.1
Tier1Spam,spam,Red,firebomb,wall,decisive_win,5295,176.5
Tier1Spam,spam,Red,firebomb,wall,decisive_win,4744,158.1
Tier1Spam,spam,Red,firebomb,wall,decisive_win,4720,157.3
Tier1Spam,spam,Red,firebomb,wall,decisive_win,5496,183.2
Tier1Spam,spam,Red,firebomb,wall,decisive_win,5246,174.9
Tier1Spam,spam,Red,firebomb,wall,decisive_win,5113,170.4
Tier1Spam,spam,Red,firebomb,wall,decisive_win,5644,188.1
Tier1Spam,spam,Red,snipe,heal,decisive_win,1799,60.0
Tier1Spam,spam,Red,snipe,heal,decisive_win,5707,190.2
Tier1Spam,spam,Red,snipe,heal,decisive_win,1868,62.3
Tier1Spam,spam,Red,snipe,heal,decisive_win,5222,174.1
Tier1Spam,spam,Red,snipe,heal,decisive_win,5199,173.3
Tier1Spam,spam,Red,snipe,heal,decisive_win,4759,158.6
Tier1Spam,spam,Red,snipe,heal,decisive_win,4179,139.3
Tier1Spam,spam,Red,snipe,heal,decisive_win,5707,190.2
Tier1Spam,spam,Red,snipe,reinforcements,decisive_win,3890,129.7
Tier1Spam,spam,Red,snipe,reinforcements,decisive_win,3679,122.6
Tier1Spam,spam,Red,snipe,reinforcements,decisive_win,3968,132.3
Tier1Spam,spam,Red,snipe,reinforcements,decisive_win,3679,122.6
Tier1Spam,spam,Red,snipe,reinforcements,decisive_win,3890,129.7
Tier1Spam,spam,Red,snipe,reinforcements,decisive_win,3968,132.3
Tier1Spam,spam,Red,snipe,reinforcements,decisive_win,3890,129.7
Tier1Spam,spam,Red,snipe,reinforcements,decisive_win,3950,131.7
Tier1Spam,spam,Red,snipe,speed,decisive_win,10349,345.0
Tier1Spam,spam,Red,snipe,speed,decisive_win,4560,152.0
Tier1Spam,spam,Red,snipe,speed,decisive_win,4945,164.8
Tier1Spam,spam,Red,snipe,speed,decisive_win,12361,412.0
Tier1Spam,spam,Red,snipe,speed,decisive_win,5792,193.1
Tier1Spam,spam,Red,snipe,speed,decisive_win,5642,188.1
Tier1Spam,spam,Red,snipe,speed,decisive_win,4500,150.0
Tier1Spam,spam,Red,snipe,speed,decisive_win,4981,166.0
Tier1Spam,spam,Red,snipe,wall,decisive_win,5456,181.9
Tier1Spam,spam,Red,snipe,wall,decisive_win,3839,128.0
Tier1Spam,spam,Red,snipe,wall,decisive_win,5324,177.5
Tier1Spam,spam,Red,snipe,wall,decisive_win,5931,197.7
Tier1Spam,spam,Red,snipe,wall,decisive_win,3787,126.2
Tier1Spam,spam,Red,snipe,wall,decisive_win,5100,170.0
Tier1Spam,spam,Red,snipe,wall,decisive_win,5456,181.9
Tier1Spam,spam,Red,snipe,wall,decisive_win,5405,180.2
Tier1Spam,spam,Red,freeze,heal,decisive_win,6942,231.4
Tier1Spam,spam,Red,freeze,heal,decisive_win,6273,209.1
Tier1Spam,spam,Red,freeze,heal,decisive_win,6121,204.0
Tier1Spam,spam,Red,freeze,heal,decisive_win,6206,206.9
Tier1Spam,spam,Red,freeze,heal,decisive_win,6121,204.0
Tier1Spam,spam,Red,freeze,heal,decisive_win,6538,217.9
Tier1Spam,spam,Red,freeze,heal,decisive_win,4728,157.6
Tier1Spam,spam,Red,freeze,heal,decisive_win,5137,171.2
Tier1Spam,spam,Red,freeze,reinforcements,decisive_win,4168,138.9
Tier1Spam,spam,Red,freeze,reinforcements,decisive_win,3548,118.3
Tier1Spam,spam,Red,freeze,reinforcements,decisive_win,4438,147.9
Tier1Spam,spam,Red,freeze,reinforcements,decisive_win,4653,155.1
Tier1Spam,spam,Red,freeze,reinforcements,decisive_win,3876,129.2
Tier1Spam,spam,Red,freeze,reinforcements,decisive_win,3548,118.3
Tier1Spam,spam,Red,freeze,reinforcements,decisive_win,4625,154.2
Tier1Spam,spam,Red,freeze,reinforcements,decisive_win,3548,118.3
Tier1Spam,spam,Red,freeze,speed,decisive_win,10801,360.0
Tier1Spam,spam,Red,freeze,speed,decisive_win,4259,142.0
Tier1Spam,spam,Red,freeze,speed,decisive_win,6608,220.3
Tier1Spam,spam,Red,freeze,speed,decisive_win,4259,142.0
Tier1Spam,spam,Red,freeze,speed,decisive_win,5259,175.3
