p1_team,p1_off,p1_def,p2_team,p2_off,p2_def,map,shadow,winner_side,decided,ticks,seconds
Black,nuke,speed,Red,nuke,reinforcements,Red,0,2,decisive,6841,228.0
Black,nuke,speed,Red,nuke,speed,White,0,1,decisive,4404,146.8
Black,nuke,speed,Red,nuke,wall,White,1,1,decisive,6712,223.7
Black,nuke,speed,Red,firebomb,heal,Red,0,1,decisive,7294,243.1
Black,nuke,speed,Red,firebomb,reinforcements,Purple,0,2,decisive,6752,225.1
Black,nuke,speed,Red,firebomb,speed,White,0,1,decisive,5067,168.9
Black,nuke,speed,Red,firebomb,wall,White,0,1,decisive,6844,228.1
Black,nuke,speed,Red,snipe,heal,Blue,0,1,decisive,6755,225.2
Black,nuke,speed,Red,snipe,reinforcements,Orange,0,2,decisive,6839,228.0
Black,nuke,speed,Red,snipe,speed,Red,0,1,decisive,4494,149.8
Black,nuke,speed,Red,snipe,wall,Purple,0,2,decisive,11268,375.6
Black,nuke,speed,Red,freeze,heal,Blue,0,1,decisive,6599,220.0
Black,nuke,speed,Red,freeze,reinforcements,Red,0,2,decisive,7714,257.1
Black,nuke,speed,Red,freeze,speed,White,0,1,decisive,5685,189.5
Black,nuke,speed,Red,freeze,wall,Blue,0,2,decisive,8879,296.0
Black,nuke,speed,White,nuke,heal,Green,0,1,decisive,5082,169.4
Black,nuke,speed,White,nuke,reinforcements,Purple,1,2,decisive,4559,152.0
Black,nuke,speed,White,nuke,speed,Purple,0,1,decisive,4646,154.9
Black,nuke,speed,White,nuke,wall,Yellow,1,2,decisive,7999,266.6
Black,nuke,speed,White,firebomb,heal,Red,1,2,decisive,10206,340.2
Black,nuke,speed,White,firebomb,reinforcements,Orange,0,2,decisive,5065,168.8
Black,nuke,speed,White,firebomb,speed,Purple,0,1,decisive,5002,166.7
Black,nuke,speed,White,firebomb,wall,Black,0,2,decisive,8060,268.7
Black,nuke,speed,White,snipe,heal,Red,0,1,decisive,8357,278.6
Black,nuke,speed,White,snipe,reinforcements,Green,0,2,decisive,4519,150.6
Black,nuke,speed,White,snipe,speed,Black,0,1,decisive,8460,282.0
Black,nuke,speed,White,snipe,wall,White,0,2,decisive,8277,275.9
Black,nuke,speed,White,freeze,heal,Red,0,2,decisive,8628,287.6
Black,nuke,speed,White,freeze,reinforcements,Red,0,2,decisive,5204,173.5
Black,nuke,speed,White,freeze,speed,White,0,1,decisive,6589,219.6
Black,nuke,speed,White,freeze,wall,Purple,0,2,decisive,7847,261.6
Black,nuke,speed,Yellow,nuke,heal,Purple,0,1,decisive,8282,276.1
Black,nuke,speed,Yellow,nuke,reinforcements,Black,0,2,decisive,7194,239.8
Black,nuke,speed,Yellow,nuke,speed,Orange,0,2,decisive,6563,218.8
Black,nuke,speed,Yellow,nuke,wall,Green,0,2,decisive,8201,273.4
Black,nuke,speed,Yellow,firebomb,heal,White,0,2,decisive,8525,284.2
Black,nuke,speed,Yellow,firebomb,reinforcements,Blue,0,2,decisive,5125,170.8
Black,nuke,speed,Yellow,firebomb,speed,White,0,2,decisive,6836,227.9
Black,nuke,speed,Yellow,firebomb,wall,White,0,2,decisive,8233,274.4
Black,nuke,speed,Yellow,snipe,heal,Blue,0,2,decisive,9074,302.5
Black,nuke,speed,Yellow,snipe,reinforcements,Black,0,2,decisive,5470,182.3
Black,nuke,speed,Yellow,snipe,speed,Green,0,1,decisive,9408,313.6
Black,nuke,speed,Yellow,snipe,wall,White,0,2,decisive,9133,304.4
Black,nuke,speed,Yellow,freeze,heal,Red,0,2,decisive,8239,274.6
Black,nuke,speed,Yellow,freeze,reinforcements,White,0,2,decisive,5296,176.5
Black,nuke,speed,Yellow,freeze,speed,Blue,0,1,decisive,8461,282.0
Black,nuke,speed,Yellow,freeze,wall,Yellow,0,2,decisive,7150,238.3
Black,nuke,wall,Black,nuke,heal,Yellow,0,2,decisive,7962,265.4
Black,nuke,wall,Black,nuke,reinforcements,Purple,0,1,decisive,7508,250.3
Black,nuke,wall,Black,nuke,speed,Red,1,2,decisive,8161,272.0
Black,nuke,wall,Black,nuke,wall,Yellow,0,2,decisive,8466,282.2
Black,nuke,wall,Black,firebomb,heal,Purple,0,0,draw,8719,290.6
Black,nuke,wall,Black,firebomb,reinforcements,Blue,0,1,decisive,9513,317.1
Black,nuke,wall,Black,firebomb,speed,Orange,0,1,decisive,7542,251.4
Black,nuke,wall,Black,firebomb,wall,White,0,2,decisive,8599,286.6
Black,nuke,wall,Black,snipe,heal,Purple,0,1,decisive,8507,283.6
Black,nuke,wall,Black,snipe,reinforcements,Black,0,1,decisive,9337,311.2
Black,nuke,wall,Black,snipe,speed,Orange,0,2,decisive,7065,235.5
Black,nuke,wall,Black,snipe,wall,Red,0,1,decisive,10859,362.0
Black,nuke,wall,Black,freeze,heal,Blue,0,2,decisive,8486,282.9
Black,nuke,wall,Black,freeze,reinforcements,Yellow,0,2,decisive,8553,285.1
Black,nuke,wall,Black,freeze,speed,Purple,0,1,decisive,8455,281.8
Black,nuke,wall,Black,freeze,wall,Yellow,0,2,decisive,8284,276.1
Black,nuke,wall,Blue,nuke,heal,Yellow,0,2,decisive,9169,305.6
Black,nuke,wall,Blue,nuke,reinforcements,Yellow,0,2,decisive,9494,316.5
Black,nuke,wall,Blue,nuke,speed,White,1,1,decisive,8530,284.3
Black,nuke,wall,Blue,nuke,wall,Red,0,0,draw,9129,304.3
Black,nuke,wall,Blue,firebomb,heal,Purple,0,1,decisive,9096,303.2
Black,nuke,wall,Blue,firebomb,reinforcements,Green,0,2,decisive,9511,317.0
Black,nuke,wall,Blue,firebomb,speed,Red,0,1,decisive,8457,281.9
Black,nuke,wall,Blue,firebomb,wall,Green,0,1,decisive,8734,291.1
Black,nuke,wall,Blue,snipe,heal,Red,0,1,decisive,8861,295.4
Black,nuke,wall,Blue,snipe,reinforcements,White,0,1,decisive,9462,315.4
Black,nuke,wall,Blue,snipe,speed,Purple,0,1,decisive,7962,265.4
Black,nuke,wall,Blue,snipe,wall,White,0,1,decisive,9007,300.2
Black,nuke,wall,Blue,freeze,heal,Blue,0,1,decisive,8763,292.1
Black,nuke,wall,Blue,freeze,reinforcements,Orange,0,2,decisive,9358,311.9
Black,nuke,wall,Blue,freeze,speed,Red,0,1,decisive,8626,287.5
Black,nuke,wall,Blue,freeze,wall,Red,1,2,decisive,8848,294.9
Black,nuke,wall,Green,nuke,heal,Red,0,1,decisive,8898,296.6
Black,nuke,wall,Green,nuke,reinforcements,Yellow,0,1,decisive,10200,340.0
Black,nuke,wall,Green,nuke,speed,Green,0,1,decisive,7744,258.1
Black,nuke,wall,Green,nuke,wall,Red,0,1,decisive,10261,342.0
Black,nuke,wall,Green,firebomb,heal,Yellow,0,1,decisive,9228,307.6
Black,nuke,wall,Green,firebomb,reinforcements,Orange,0,1,decisive,11979,399.3
Black,nuke,wall,Green,firebomb,speed,Yellow,0,1,decisive,8981,299.4
Black,nuke,wall,Green,firebomb,wall,Red,0,1,decisive,11078,369.3
Black,nuke,wall,Green,snipe,heal,Green,0,1,decisive,9419,314.0
Black,nuke,wall,Green,snipe,reinforcements,Purple,1,1,decisive,10219,340.6
Black,nuke,wall,Green,snipe,speed,Black,0,1,decisive,6411,213.7
Black,nuke,wall,Green,snipe,wall,Green,0,1,decisive,8535,284.5
Black,nuke,wall,Green,freeze,heal,Green,0,1,decisive,8882,296.1
Black,nuke,wall,Green,freeze,reinforcements,Red,0,1,decisive,10178,339.3
Black,nuke,wall,Green,freeze,speed,Orange,0,1,decisive,6828,227.6
Black,nuke,wall,Green,freeze,wall,Black,0,1,decisive,10159,338.6
Black,nuke,wall,Orange,nuke,heal,White,0,1,decisive,8900,296.7
Black,nuke,wall,Orange,nuke,reinforcements,Purple,0,2,decisive,10922,364.1
Black,nuke,wall,Orange,nuke,speed,Black,0,1,decisive,8471,282.4
Black,nuke,wall,Orange,nuke,wall,Green,0,1,decisive,8833,294.4
Black,nuke,wall,Orange,firebomb,heal,Orange,1,1,decisive,11054,368.5
Black,nuke,wall,Orange,firebomb,reinforcements,Orange,0,1,decisive,10329,344.3
Black,nuke,wall,Orange,firebomb,speed,Green,0,1,decisive,8871,295.7
Black,nuke,wall,Orange,firebomb,wall,Orange,0,1,decisive,8927,297.6
Black,nuke,wall,Orange,snipe,heal,Red,0,1,decisive,9286,309.5
Black,nuke,wall,Orange,snipe,reinforcements,Blue,0,1,decisive,10339,344.6
Black,nuke,wall,Orange,snipe,speed,Purple,0,1,decisive,7976,265.9
Black,nuke,wall,Orange,snipe,wall,Blue,0,1,decisive,9052,301.7
Black,nuke,wall,Orange,freeze,heal,Purple,0,2,decisive,10070,335.7
Black,nuke,wall,Orange,freeze,reinforcements,Orange,0,2,decisive,8035,267.8
Black,nuke,wall,Orange,freeze,speed,Yellow,0,1,decisive,9104,303.5
Black,nuke,wall,Orange,freeze,wall,Green,0,1,decisive,8887,296.2
Black,nuke,wall,Purple,nuke,heal,White,0,1,decisive,8742,291.4
Black,nuke,wall,Purple,nuke,reinforcements,Green,0,1,decisive,10789,359.6
Black,nuke,wall,Purple,nuke,speed,Red,0,1,decisive,9304,310.1
Black,nuke,wall,Purple,nuke,wall,Green,0,1,decisive,8688,289.6
Black,nuke,wall,Purple,firebomb,heal,Orange,1,2,decisive,9005,300.2
Black,nuke,wall,Purple,firebomb,reinforcements,Blue,0,1,decisive,9999,333.3
Black,nuke,wall,Purple,firebomb,speed,Orange,0,2,decisive,9450,315.0
Black,nuke,wall,Purple,firebomb,wall,Orange,0,1,decisive,8466,282.2
Black,nuke,wall,Purple,snipe,heal,Yellow,0,1,decisive,8683,289.4
Black,nuke,wall,Purple,snipe,reinforcements,White,0,1,decisive,10977,365.9
Black,nuke,wall,Purple,snipe,speed,Orange,0,1,decisive,7551,251.7
Black,nuke,wall,Purple,snipe,wall,Red,0,1,decisive,8313,277.1
Black,nuke,wall,Purple,freeze,heal,Orange,0,1,decisive,8954,298.5
Black,nuke,wall,Purple,freeze,reinforcements,Blue,0,2,decisive,7940,264.7
Black,nuke,wall,Purple,freeze,speed,Green,0,1,decisive,8479,282.6
Black,nuke,wall,Purple,freeze,wall,Orange,0,2,decisive,8900,296.7
Black,nuke,wall,Red,nuke,heal,Blue,0,2,decisive,8064,268.8
Black,nuke,wall,Red,nuke,reinforcements,Red,0,1,decisive,10484,349.5
Black,nuke,wall,Red,nuke,speed,Green,0,1,decisive,7777,259.2
Black,nuke,wall,Red,nuke,wall,Purple,0,1,decisive,7363,245.4
Black,nuke,wall,Red,firebomb,heal,Yellow,0,1,decisive,7499,250.0
Black,nuke,wall,Red,firebomb,reinforcements,Black,0,1,decisive,10989,366.3
Black,nuke,wall,Red,firebomb,speed,Yellow,0,1,decisive,7661,255.4
Black,nuke,wall,Red,firebomb,wall,Orange,0,2,decisive,9132,304.4
Black,nuke,wall,Red,snipe,heal,Green,0,1,decisive,7278,242.6
Black,nuke,wall,Red,snipe,reinforcements,Yellow,0,1,decisive,7267,242.2
Black,nuke,wall,Red,snipe,speed,Purple,1,1,decisive,7918,263.9
Black,nuke,wall,Red,snipe,wall,Yellow,1,1,decisive,8998,299.9
Black,nuke,wall,Red,freeze,heal,Orange,0,2,decisive,9025,300.8
Black,nuke,wall,Red,freeze,reinforcements,White,0,1,decisive,10233,341.1
Black,nuke,wall,Red,freeze,speed,Yellow,0,1,decisive,8369,279.0
Black,nuke,wall,Red,freeze,wall,Black,0,1,decisive,9090,303.0
Black,nuke,wall,White,nuke,heal,Orange,0,2,decisive,8780,292.7
Black,nuke,wall,White,nuke,reinforcements,Red,1,2,decisive,8638,287.9
Black,nuke,wall,White,nuke,speed,Orange,0,1,decisive,6647,221.6
Black,nuke,wall,White,nuke,wall,White,0,2,decisive,8384,279.5
Black,nuke,wall,White,firebomb,heal,Purple,0,1,decisive,6796,226.5
Black,nuke,wall,White,firebomb,reinforcements,Purple,0,2,decisive,8990,299.7
Black,nuke,wall,White,firebomb,speed,Red,0,1,decisive,7427,247.6
Black,nuke,wall,White,firebomb,wall,White,0,2,decisive,8659,288.6
Black,nuke,wall,White,snipe,heal,Green,0,1,decisive,5264,175.5
Black,nuke,wall,White,snipe,reinforcements,Blue,0,2,decisive,5500,183.3
Black,nuke,wall,White,snipe,speed,Orange,0,1,decisive,6147,204.9
Black,nuke,wall,White,snipe,wall,Black,0,1,decisive,8558,285.3
Black,nuke,wall,White,freeze,heal,White,0,2,decisive,8539,284.6
Black,nuke,wall,White,freeze,reinforcements,Blue,0,2,decisive,8543,284.8
Black,nuke,wall,White,freeze,speed,White,0,1,decisive,7004,233.5
Black,nuke,wall,White,freeze,wall,Green,0,2,decisive,8472,282.4
Black,nuke,wall,Yellow,nuke,heal,White,0,2,decisive,8485,282.8
Black,nuke,wall,Yellow,nuke,reinforcements,Green,0,2,decisive,9349,311.6
Black,nuke,wall,Yellow,nuke,speed,Blue,0,1,decisive,8419,280.6
Black,nuke,wall,Yellow,nuke,wall,Yellow,0,2,decisive,8719,290.6
Black,nuke,wall,Yellow,firebomb,heal,Purple,0,2,decisive,8291,276.4
Black,nuke,wall,Yellow,firebomb,reinforcements,Orange,0,1,decisive,10568,352.3
Black,nuke,wall,Yellow,firebomb,speed,White,0,1,decisive,8568,285.6
Black,nuke,wall,Yellow,firebomb,wall,White,0,2,decisive,8362,278.7
Black,nuke,wall,Yellow,snipe,heal,Blue,0,1,decisive,8286,276.2
Black,nuke,wall,Yellow,snipe,reinforcements,Orange,0,1,decisive,10723,357.4
Black,nuke,wall,Yellow,snipe,speed,White,0,1,decisive,9796,326.5
Black,nuke,wall,Yellow,snipe,wall,Red,0,1,decisive,8381,279.4
Black,nuke,wall,Yellow,freeze,heal,Purple,0,0,draw,8809,293.6
Black,nuke,wall,Yellow,freeze,reinforcements,Purple,0,2,decisive,8940,298.0
Black,nuke,wall,Yellow,freeze,speed,Red,0,1,decisive,8612,287.1
Black,nuke,wall,Yellow,freeze,wall,Orange,0,2,decisive,8277,275.9
Black,firebomb,heal,Black,nuke,heal,Orange,0,2,decisive,8344,278.1
Black,firebomb,heal,Black,nuke,reinforcements,Black,0,0,draw,10219,340.6
Black,firebomb,heal,Black,nuke,speed,Blue,0,1,decisive,8292,276.4
Black,firebomb,heal,Black,nuke,wall,Purple,0,2,decisive,8468,282.3
Black,firebomb,heal,Black,firebomb,heal,Black,0,2,decisive,8522,284.1
Black,firebomb,heal,Black,firebomb,reinforcements,Black,0,2,decisive,7849,261.6
Black,firebomb,heal,Black,firebomb,speed,Black,0,1,decisive,8574,285.8
Black,firebomb,heal,Black,firebomb,wall,Green,0,1,decisive,8599,286.6
Black,firebomb,heal,Black,snipe,heal,Green,0,1,decisive,8626,287.5
Black,firebomb,heal,Black,snipe,reinforcements,Purple,0,2,decisive,7840,261.3
Black,firebomb,heal,Black,snipe,speed,Green,0,1,decisive,8721,290.7
Black,firebomb,heal,Black,snipe,wall,Black,0,1,decisive,8740,291.3
Black,firebomb,heal,Black,freeze,heal,Blue,0,2,decisive,8569,285.6
Black,firebomb,heal,Black,freeze,reinforcements,Red,0,2,decisive,8171,272.4
Black,firebomb,heal,Black,freeze,speed,Green,0,2,decisive,8093,269.8
Black,firebomb,heal,Black,freeze,wall,Black,0,2,decisive,8359,278.6
Black,firebomb,heal,Blue,nuke,heal,White,1,1,decisive,9283,309.4
Black,firebomb,heal,Blue,nuke,reinforcements,Yellow,0,2,decisive,10588,352.9
Black,firebomb,heal,Blue,nuke,speed,White,0,1,decisive,5740,191.3
Black,firebomb,heal,Blue,nuke,wall,White,0,2,decisive,8264,275.5
Black,firebomb,heal,Blue,firebomb,heal,Green,0,1,decisive,10893,363.1
Black,firebomb,heal,Blue,firebomb,reinforcements,Yellow,0,1,decisive,11368,378.9
Black,firebomb,heal,Blue,firebomb,speed,Orange,0,1,decisive,10969,365.6
Black,firebomb,heal,Blue,firebomb,wall,Green,0,1,decisive,8510,283.7
Black,firebomb,heal,Blue,snipe,heal,Yellow,0,2,decisive,6433,214.4
Black,firebomb,heal,Blue,snipe,reinforcements,Yellow,0,1,decisive,10510,350.3
Black,firebomb,heal,Blue,snipe,speed,Orange,1,1,decisive,4401,146.7
Black,firebomb,heal,Blue,snipe,wall,Red,0,1,decisive,8968,298.9
Black,firebomb,heal,Blue,freeze,heal,Purple,0,2,decisive,8808,293.6
Black,firebomb,heal,Blue,freeze,reinforcements,White,0,2,decisive,7497,249.9
Black,firebomb,heal,Blue,freeze,speed,White,0,1,decisive,10575,352.5
Black,firebomb,heal,Blue,freeze,wall,Blue,0,2,decisive,8779,292.6
Black,firebomb,heal,Green,nuke,heal,Green,0,2,decisive,8756,291.9
Black,firebomb,heal,Green,nuke,reinforcements,Red,0,2,decisive,11641,388.0
Black,firebomb,heal,Green,nuke,speed,Red,0,1,decisive,7949,265.0
Black,firebomb,heal,Green,nuke,wall,White,0,2,decisive,8637,287.9
Black,firebomb,heal,Green,firebomb,heal,Black,0,2,decisive,7333,244.4
Black,firebomb,heal,Green,firebomb,reinforcements,Purple,0,2,decisive,6918,230.6
Black,firebomb,heal,Green,firebomb,speed,Purple,0,1,decisive,5325,177.5
Black,firebomb,heal,Green,firebomb,wall,Yellow,0,2,decisive,7463,248.8
Black,firebomb,heal,Green,snipe,heal,Blue,0,0,draw,10999,366.6
Black,firebomb,heal,Green,snipe,reinforcements,Black,0,2,decisive,13089,436.3
Black,firebomb,heal,Green,snipe,speed,Purple,0,1,decisive,4517,150.6
Black,firebomb,heal,Green,snipe,wall,White,0,0,draw,10429,347.6
Black,firebomb,heal,Green,freeze,heal,Purple,0,2,decisive,5163,172.1
Black,firebomb,heal,Green,freeze,reinforcements,Black,0,2,decisive,7297,243.2
Black,firebomb,heal,Green,freeze,speed,Yellow,0,1,decisive,7795,259.8
Black,firebomb,heal,Green,freeze,wall,White,0,2,decisive,8730,291.0
Black,firebomb,heal,Orange,nuke,heal,Yellow,0,1,decisive,9284,309.5
Black,firebomb,heal,Orange,nuke,reinforcements,Orange,0,2,decisive,8113,270.4
Black,firebomb,heal,Orange,nuke,speed,Yellow,0,1,decisive,6190,206.3
Black,firebomb,heal,Orange,nuke,wall,Yellow,0,1,decisive,8899,296.6
Black,firebomb,heal,Orange,firebomb,heal,Orange,0,1,decisive,8349,278.3
Black,firebomb,heal,Orange,firebomb,reinforcements,Blue,0,2,decisive,7852,261.7
Black,firebomb,heal,Orange,firebomb,speed,Red,0,1,decisive,8676,289.2
Black,firebomb,heal,Orange,firebomb,wall,White,0,1,decisive,9000,300.0
Black,firebomb,heal,Orange,snipe,heal,White,0,1,decisive,7324,244.1
Black,firebomb,heal,Orange,snipe,reinforcements,Purple,0,2,decisive,8102,270.1
Black,firebomb,heal,Orange,snipe,speed,Blue,1,1,decisive,6524,217.5
Black,firebomb,heal,Orange,snipe,wall,Red,0,1,decisive,8746,291.5
Black,firebomb,heal,Orange,freeze,heal,Purple,0,1,decisive,7990,266.3
Black,firebomb,heal,Orange,freeze,reinforcements,Orange,0,2,decisive,10120,337.3
Black,firebomb,heal,Orange,freeze,speed,Orange,0,1,decisive,9781,326.0
Black,firebomb,heal,Orange,freeze,wall,Blue,0,1,decisive,9040,301.3
Black,firebomb,heal,Purple,nuke,heal,Green,0,1,decisive,8758,291.9
Black,firebomb,heal,Purple,nuke,reinforcements,White,0,2,decisive,8672,289.1
Black,firebomb,heal,Purple,nuke,speed,Blue,1,1,decisive,9137,304.6
Black,firebomb,heal,Purple,nuke,wall,White,0,1,decisive,8955,298.5
Black,firebomb,heal,Purple,firebomb,heal,Orange,0,1,decisive,9043,301.4
Black,firebomb,heal,Purple,firebomb,reinforcements,Blue,0,2,decisive,8628,287.6
Black,firebomb,heal,Purple,firebomb,speed,Orange,0,1,decisive,8485,282.8
Black,firebomb,heal,Purple,firebomb,wall,Orange,0,1,decisive,8712,290.4
Black,firebomb,heal,Purple,snipe,heal,Purple,0,1,decisive,8344,278.1
Black,firebomb,heal,Purple,snipe,reinforcements,Blue,0,1,decisive,7647,254.9
Black,firebomb,heal,Purple,snipe,speed,Orange,0,1,decisive,7893,263.1
Black,firebomb,heal,Purple,snipe,wall,Orange,0,1,decisive,8593,286.4
Black,firebomb,heal,Purple,freeze,heal,Black,0,1,decisive,8983,299.4
Black,firebomb,heal,Purple,freeze,reinforcements,White,0,2,decisive,10371,345.7
Black,firebomb,heal,Purple,freeze,speed,Yellow,1,1,decisive,8498,283.3
Black,firebomb,heal,Purple,freeze,wall,Yellow,0,1,decisive,9409,313.6
Black,firebomb,heal,Red,nuke,heal,Orange,0,2,decisive,7820,260.7
Black,firebomb,heal,Red,nuke,reinforcements,Green,0,2,decisive,7704,256.8
Black,firebomb,heal,Red,nuke,speed,Blue,0,1,decisive,5813,193.8
Black,firebomb,heal,Red,nuke,wall,Blue,0,2,decisive,8510,283.7
Black,firebomb,heal,Red,firebomb,heal,Blue,0,2,decisive,8572,285.7
Black,firebomb,heal,Red,firebomb,reinforcements,Red,1,2,decisive,8617,287.2
Black,firebomb,heal,Red,firebomb,speed,Green,0,1,decisive,5446,181.5
Black,firebomb,heal,Red,firebomb,wall,White,0,2,decisive,8730,291.0
Black,firebomb,heal,Red,snipe,heal,Blue,1,2,decisive,7615,253.8
Black,firebomb,heal,Red,snipe,reinforcements,Blue,0,2,decisive,8866,295.5
Black,firebomb,heal,Red,snipe,speed,Red,0,1,decisive,4525,150.8
Black,firebomb,heal,Red,snipe,wall,Red,0,1,decisive,8850,295.0
Black,firebomb,heal,Red,freeze,heal,Red,0,2,decisive,9007,300.2
Black,firebomb,heal,Red,freeze,reinforcements,Red,0,2,decisive,7620,254.0
Black,firebomb,heal,Red,freeze,speed,Black,0,1,decisive,8460,282.0
Black,firebomb,heal,Red,freeze,wall,Yellow,0,2,decisive,7764,258.8
Black,firebomb,heal,White,nuke,heal,Yellow,0,1,decisive,7121,237.4
Black,firebomb,heal,White,nuke,reinforcements,Blue,0,2,decisive,4907,163.6
Black,firebomb,heal,White,nuke,speed,Green,0,1,decisive,6907,230.2
Black,firebomb,heal,White,nuke,wall,Yellow,0,2,decisive,8204,273.5
Black,firebomb,heal,White,firebomb,heal,White,0,2,decisive,8897,296.6
Black,firebomb,heal,White,firebomb,reinforcements,Purple,0,2,decisive,6307,210.2
Black,firebomb,heal,White,firebomb,speed,Green,0,1,decisive,7197,239.9
Black,firebomb,heal,White,firebomb,wall,Purple,0,2,decisive,9815,327.2
Black,firebomb,heal,White,snipe,heal,Green,0,1,decisive,4662,155.4
Black,firebomb,heal,White,snipe,reinforcements,Green,0,2,decisive,10786,359.5
Black,firebomb,heal,White,snipe,speed,Green,0,1,decisive,6555,218.5
Black,firebomb,heal,White,snipe,wall,Black,0,1,decisive,8447,281.6
Black,firebomb,heal,White,freeze,heal,Black,0,1,decisive,7193,239.8
Black,firebomb,heal,White,freeze,reinforcements,Orange,0,2,decisive,7817,260.6
Black,firebomb,heal,White,freeze,speed,Blue,0,1,decisive,8285,276.2
Black,firebomb,heal,White,freeze,wall,Purple,0,2,decisive,8696,289.9
Black,firebomb,heal,Yellow,nuke,heal,Purple,0,2,decisive,8484,282.8
Black,firebomb,heal,Yellow,nuke,reinforcements,Red,0,2,decisive,7714,257.1
Black,firebomb,heal,Yellow,nuke,speed,Yellow,0,1,decisive,8722,290.7
Black,firebomb,heal,Yellow,nuke,wall,Red,0,2,decisive,8407,280.2
Black,firebomb,heal,Yellow,firebomb,heal,Yellow,0,2,decisive,8382,279.4
Black,firebomb,heal,Yellow,firebomb,reinforcements,Green,0,2,decisive,8354,278.5
Black,firebomb,heal,Yellow,firebomb,speed,Black,0,1,decisive,8822,294.1
Black,firebomb,heal,Yellow,firebomb,wall,Red,0,2,decisive,8292,276.4
Black,firebomb,heal,Yellow,snipe,heal,White,0,1,decisive,8624,287.5
Black,firebomb,heal,Yellow,snipe,reinforcements,White,0,2,decisive,7871,262.4
Black,firebomb,heal,Yellow,snipe,speed,Orange,0,1,decisive,9175,305.8
Black,firebomb,heal,Yellow,snipe,wall,Yellow,0,1,decisive,8397,279.9
Black,firebomb,heal,Yellow,freeze,heal,Black,0,0,draw,8899,296.6
Black,firebomb,heal,Yellow,freeze,reinforcements,White,0,1,decisive,10326,344.2
Black,firebomb,heal,Yellow,freeze,speed,Blue,0,1,decisive,8734,291.1
Black,firebomb,heal,Yellow,freeze,wall,Black,0,1,decisive,8762,292.1
Black,firebomb,reinforcements,Black,nuke,heal,Yellow,0,1,decisive,9979,332.6
Black,firebomb,reinforcements,Black,nuke,reinforcements,Yellow,0,0,draw,10399,346.6
Black,firebomb,reinforcements,Black,nuke,speed,White,0,1,decisive,5329,177.6
Black,firebomb,reinforcements,Black,nuke,wall,Blue,0,0,draw,10009,333.6
Black,firebomb,reinforcements,Black,firebomb,heal,Black,0,2,decisive,9313,310.4
